职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
置业顾问（销售）,国企,20-99人,2019-09-20 00:50:03,本科,房地产开发/经纪/中介,1-3年,山西德茂置业有限责任公司,薪资面议,太原,五险一金绩效奖金餐补交通补助通讯补助
渠道经理,民营,20-99人,2019-09-20 15:08:20,大专,销售管理,3-5年,山东融易企业管理有限公司,6K-8K,济南,五险一金全勤奖通讯补助交通补助绩效奖金
销售经理,民营,20-99人,2019-09-20 15:07:15,大专,销售管理,3-5年,山东融易企业管理有限公司,6K-8K,济南,五险一金全勤奖通讯补助交通补助绩效奖金
总账会计,民营,20-99人,2019-09-20 00:50:54,学历不限,财务/审计/税务,不限,南京广德建筑工程有限公司,5K-8K,南京,交通补助五险一金通讯补助餐补
急聘渠道经理数名,民营,20-99人,2019-09-20 00:52:37,学历不限,银行,不限,河南豫翔源网络科技有限公司,8K-10K,郑州,五险一金绩效奖金年终分红全勤奖带薪年假
置业顾问（房地产开发商）,民营,20-99人,2019-09-20 15:01:02,大专,房地产开发/经纪/中介,1-3年,四川锦成生活信息科技有限公司,6K-8K,眉山-仁寿县,五险一金绩效奖金全勤奖
银行业务专员,民营,100-499人,2019-09-20 14:49:01,大专,银行,1-3年,平安保险代理有限公司湖北分公司海马营业部,10K-15K,武汉,周末双休包住弹性工作出国游高温补贴
二手车金融经理+五险一金+节假日福利,民营,1000-9999人,2019-09-20 13:34:32,学历不限,销售业务,1-3年,上海曌扬汽车服务有限公司,5K-10K,呼和浩特,五险一金补充医疗保险弹性工作带薪年假定期团建
出纳,上市公司,1000-9999人,2019-09-20 00:51:58,大专,财务/审计/税务,1-3年,华仁药业股份有限公司,3.5K-4.5K,青岛-崂山区,节日福利周末双休五险一金绩效奖金交通补助
销售助理/销售专员,民营,10000人以上,2019-09-20 15:01:02,大专,销售行政/商务,1-3年,中国平安人寿保险股份有限公司深圳分公司韩福新部,8K-10K,深圳-罗湖区,绩效奖金年终分红弹性工作定期体检节日福利
课程顾问（非销售）,上市公司,10000人以上,2019-09-20 00:51:47,大专,教育/培训,不限,北京世纪好未来教育科技有限公司,3K-5K,长沙,五险一金绩效奖金全勤奖补充医疗保险节日福利
销售总监,民营,20-99人,2019-09-20 14:48:02,大专,销售管理,3-5年,深圳华夏创融资产管理有限公司,50K-70K,深圳-龙华新区,周末双休员工旅游
贷后资产管理催收专员（内勤）,民营,500-999人,2019-09-20 14:53:44,大专,银行,无经验,平安普惠信息服务有限公司合肥分公司,6K-8K,西安-高新技术产业开发区,高温补贴节日福利员工旅游补充医疗保险全勤奖
销售,国企,10000人以上,2019-09-20 14:01:21,大专,销售管理,1-3年,中国人寿保险股份有限公司深圳市分公司1,15K-20K,深圳-龙岗区,员工旅游绩效奖金定期团建周末双休免费学习培训
总账会计,民营,100-499人,2019-09-20 14:17:34,大专,财务/审计/税务,5-10年,深圳市灿昇科技有限公司,6K-8K,深圳-福田区,绩效奖金全勤奖带薪年假员工旅游节日福利
客户经理-新车金融,民营,1000-9999人,2019-09-20 14:36:39,中专,证券/期货/投资管理/服务,1年以下,上海曌扬汽车服务有限公司,4K-6K,益阳,五险一金年底双薪绩效奖金交通补助带薪年假
贷后专员,民营,20-99人,2019-09-20 14:25:22,大专,销售业务,不限,广西旭诺信息科技有限公司,4K-6K,南宁,五险一金
销售主管,上市公司,不限,2019-09-20 14:37:01,大专,销售管理,1-3年,中国平安人寿保险股份有限公司湖北分公司聚舜部,15K-20K,武汉,绩效奖金弹性工作补充医疗保险员工旅游周末双休
