职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
金融销售经验不限 无责底薪3K+双休+社保,民营,100-499人,2019-09-20 00:52:09,大专,销售业务,不限,四川省我贷我房金融服务外包有限公司,8K-16K,成都,五险一金加班补助全勤奖带薪年假员工旅游
会计,民营,20人以下,2019-09-20 00:52:50,本科,财务/审计/税务,3-5年,天航(深圳)科技投资有限公司,8K-10K,深圳-南山区,绩效奖金弹性工作带薪年假五险一金
理财师,上市公司,10000人以上,2019-09-20 00:52:05,大专,保险,1-3年,中国平安人寿保险股份有限公司河南分公司郑州金融市场部,10K-15K,郑州,周末双休定期团建带团队员工旅游创业公司
光大银行信用卡业务员（信用卡）,其它,500-999人,2019-09-20 00:52:06,大专,银行,不限,中国光大银行股份有限公司福州分行,10K-15K,福州,五险一金绩效奖金交通补助餐补弹性工作
销售代表,民营,20-99人,2019-09-20 00:51:58,中专,销售业务,不限,安徽安米信息科技有限公司,8K-10K,合肥-庐阳区,五险一金绩效奖金员工旅游节日福利不加班
急招销售专员/助理,民营,10000人以上,2019-09-20 00:52:24,学历不限,销售业务,不限,深圳市乐有家控股集团有限公司,4.1K-8.1K,海口-秀英区,五险绩效奖金餐补房补节日福利
电话销售,民营,100-499人,2019-09-20 00:50:53,高中,销售业务,不限,天相投资顾问有限公司上海分公司,10K-15K,上海,五险一金全勤奖通讯补助试用期全额节日福利
高级理财经理,股份制企业,20-99人,2019-09-20 00:51:18,本科,销售业务,不限,西安睿博财务咨询管理有限公司,8K-10K,西安,五险一金绩效奖金带薪年假弹性工作员工旅游
文员,合资,1000-9999人,2019-09-20 00:52:05,学历不限,行政/后勤/文秘,不限,工银安盛人寿保险有限公司天津分公司润晴团队,2K-4K,天津,带薪年假定期体检节日福利员工旅游全勤奖
猎头助理,民营,1000-9999人,2019-09-20 00:52:13,本科,咨询/顾问/调研/数据分析,不限,荣德汇安(北京)电子商务有限公司,6K-8K,北京,五险一金加班补助节日福利周末双休全额公积金
投资客户经理,民营,20人以下,2019-09-20 00:52:39,学历不限,证券/期货/投资管理/服务,不限,广州十一戒智慧实业投资有限公司,5K-10K,广州,五险一金绩效奖金创业公司项目奖金
招商经理,民营,20-99人,2019-09-20 00:51:15,学历不限,销售业务,不限,山西众刷信息科技有限公司,6K-8K,太原,五险一金全勤奖弹性工作周末双休年底双薪
车险理赔专员,上市公司,10000人以上,2019-09-20 00:52:52,中专,汽车销售与服务,1-3年,中国平安人寿保险股份有限公司河南分公司创新嘉美部,6K-8K,郑州,五险一金全勤奖绩效奖金员工旅游周末双休
内勤,民营,20-99人,2019-09-20 00:52:06,大专,行政/后勤/文秘,不限,山西中京融通实业有限公司,4K-6K,上海-闵行区,通讯补助节日福利包吃包住年底双薪
财务部部长,民营,100-499人,2019-09-20 00:52:38,本科,财务/审计/税务,5-10年,四川华洁嘉业环保科技有限责任公司,7K-10K,宜宾,五险一金包吃包住高温补贴公司重点项目
金融投资顾问,股份制企业,100-499人,2019-09-20 00:50:37,大专,销售管理,1-3年,山东泰源股权投资基金有限公司,8K-10K,临沂,五险一金员工旅游节日福利交通补助餐补
人事助理,股份制企业,10000人以上,2019-09-20 00:51:15,本科,人力资源,1-3年,中国平安人寿保险股份有限公司吉林分公司营销服务部,2K-4K,长春-南关区,弹性工作补充医疗保险定期团建员工旅游节日福利
高薪人事招聘无责底薪4500，额外260元/人招聘绩效+5险,民营,10000人以上,2019-09-20 00:50:43,大专,人力资源,不限,深圳市乐有家控股集团有限公司,4K-6K,合肥-蜀山区,五险一金节日福利绩效奖金通讯补助带薪年假
营销助理,民营,20-99人,2019-09-20 00:52:24,大专,销售行政/商务,1-3年,山西宝丰小额贷款股份有限公司,2K-4K,太原,五险一金餐补通讯补助带薪年假员工旅游
一汽直租客户经理,其它,20-99人,2019-09-20 00:50:30,学历不限,销售管理,1-3年,山东融城金服金融信息服务有限公司,6K-8K,青岛,五险一金年底双薪绩效奖金交通补助通讯补助
贷款专员信贷专员融资专员,国企,20-99人,2019-09-20 00:50:22,大专,销售业务,1-3年,中国太平洋财产保险股份有限公司潍坊中心支公司卓越团队,6K-8K,潍坊,五险一金绩效奖金餐补定期体检定期团建
金融管理培训生,民营,500-999人,2019-09-20 00:51:37,学历不限,证券/期货/投资管理/服务,不限,宏飞(珠海)商务咨询有限公司,6K-8K,珠海,绩效奖金弹性工作不加班带团队周末双休
1722AV-个人渠道专员,民营,1000-9999人,2019-09-20 00:51:04,本科,证券/期货/投资管理/服务,1-3年,平安普惠融资担保有限公司苏州分公司,8K-10K,苏州,五险一金年底双薪补充医疗保险带薪年假员工旅游
招生顾问,民营,100-499人,2019-09-20 00:50:37,学历不限,教育/培训,1-3年,福州市消安防火技术咨询有限公司,4K-6K,福州-台江区,全勤奖绩效奖金通讯补助节日福利包住
综合金融投资理财顾问,民营,100-499人,2019-09-20 00:51:12,大专,销售业务,1-3年,平安保险代理有限公司湖北分公司飞越团队,15K-20K,武汉,绩效奖金补充医疗保险弹性工作节日福利员工旅游
招聘助理,民营,1000-9999人,2019-09-20 00:52:13,大专,人力资源,不限,荣德汇安(北京)电子商务有限公司,6K-8K,北京,五险一金加班补助节日福利周末双休全额公积金
电脑下单员,合资,100-499人,2019-09-20 00:51:24,学历不限,行政/后勤/文秘,不限,福建晶泓投资管理有限公司,4K-6K,福州,
投资顾问/咨询师,民营,10000人以上,2019-09-20 00:52:47,大专,销售管理,1-3年,汇中普惠信息咨询服务(北京)有限公司南京分公司,6K-8K,南京,五险一金绩效奖金带薪年假弹性工作员工旅游
1722G9-咨询顾问-四中二部,民营,1000-9999人,2019-09-20 00:51:04,大专,证券/期货/投资管理/服务,1-3年,平安普惠融资担保有限公司苏州分公司,8K-10K,苏州,五险一金绩效奖金补充医疗保险定期体检员工旅游
平安销售经理/优才主管（底薪5100+双休）,民营,100-499人,2019-09-20 00:50:40,大专,销售业务,1-3年,中国平安人寿保险股份有限公司湖北省展业服务第三营销服务部蓝天团队,10K-15K,武汉,
理财规划师（家庭理财顾问）,民营,500-999人,2019-09-20 00:52:33,本科,保险,1-3年,深圳市金斧子网络科技有限公司,8K-10K,广州-天河区,五险一金定期体检不加班节日福利每年多次调薪
呼叫中心,民营,20-99人,2019-09-20 00:51:35,学历不限,信托/担保/拍卖/典当,不限,湖北中和兴融外包服务有限公司长春分公司,3K-6K,长春,五险一金周末双休绩效奖金
广发银行 信用卡销售客户经理,股份制企业,10000人以上,2019-09-20 00:51:20,大专,银行,不限,广发银行股份有限公司信用卡中心合肥分中心,8K-10K,合肥,五险一金绩效奖金定期体检节日福利高温补贴
售后服务主管,上市公司,10000人以上,2019-09-20 00:51:38,大专,保险,不限,中国平安人寿保险股份有限公司河北分公司阳光部,4K-6K,石家庄-桥西区,周末双休五险一金绩效奖金年终分红带团队
课程顾问,民营,20-99人,2019-09-20 00:50:20,大专,教育/培训,1-3年,辽宁合盛众为教育科技有限公司,6K-8K,沈阳,每年多次调薪五险一金包住交通补助
上市公司➕六险一金双休➕诚聘客户经理,上市公司,10000人以上,2019-09-20 00:52:50,大专,销售业务,不限,宜信普惠信息咨询（北京）有限公司郑州第四分公司,10K-15K,郑州,五险一金绩效奖金全勤奖带薪年假补充医疗保险
业务推广,民营,20人以下,2019-09-20 10:05:25,学历不限,销售业务,不限,内蒙古佳融汽车销售有限公司,6K-8K,呼和浩特,五险一金绩效奖金节日福利出国游交通补助
又涨薪7500起诚聘营销储备干部,民营,10000人以上,2019-09-20 09:52:18,大专,销售业务,无经验,深圳市乐有家控股集团有限公司,8K-10K,深圳-南山区,五险一金交通补助通讯补助带薪年假定期团建
培训师讲师,合资,100-499人,2019-09-20 00:52:52,本科,保险,1-3年,中德安联人寿保险有限公司广东分公司,7K-12K,佛山-顺德区,周末双休项目奖金出国游不加班创业公司
销售合伙人131419,股份制企业,1000-9999人,2019-09-20 00:51:32,大专,销售业务,1-3年,中国平安人寿保险股份有限公司河北分公司桥东营销服务部风云部,10K-15K,石家庄,五险一金年底双薪绩效奖金员工旅游节日福利
置业顾问高级销售（安徽庐江）,合资,1000-9999人,2019-09-20 00:51:44,学历不限,房地产开发/经纪/中介,不限,安徽同力房产咨询有限公司,6K-8K,合肥-庐江县,五险一金加班补助餐补节日福利绩效奖金
高薪诚聘客服+六险二金,民营,10000人以上,2019-09-20 00:52:32,大专,客服/售前/售后技术支持,不限,平安普惠投资咨询有限公司桂林七星路分公司,4K-6K,桂林-七星区,绩效奖金高温补贴年终分红周末双休六险二金
理财师,上市公司,10000人以上,2019-09-20 00:52:05,大专,保险,1-3年,中国平安人寿保险股份有限公司河南分公司郑州金融市场部,10K-15K,郑州,周末双休定期团建带团队员工旅游创业公司
平安人寿诚聘综合金融专员,上市公司,10000人以上,2019-09-20 00:50:54,中专,保险,1-3年,中国平安人寿保险股份有限公司河北分公司泰山部,15K-20K,石家庄,绩效奖金五险一金带薪年假年底双薪加班补助
销售专员,民营,20-99人,2019-09-20 00:52:05,学历不限,销售业务,不限,卡卡影视传媒(无锡)有限公司,6K-8K,无锡,全勤奖带薪年假五险一金
销售代表,民营,20-99人,2019-09-20 00:51:58,中专,销售业务,不限,安徽安米信息科技有限公司,8K-10K,合肥-庐阳区,五险一金绩效奖金员工旅游节日福利不加班
1722IF-咨询顾问-三中一部3组,民营,1000-9999人,2019-09-20 00:51:04,大专,证券/期货/投资管理/服务,无经验,平安普惠融资担保有限公司苏州分公司,8K-10K,苏州,五险一金带薪年假补充医疗保险定期体检员工旅游
信贷经理,股份制企业,10000人以上,2019-09-20 00:53:00,大专,销售管理,不限,平安普惠信息服务有限公司遵义分公司,8K-12K,遵义,
中国平安储备管理岗（优才计划）,股份制企业,10000人以上,2019-09-20 00:51:50,大专,销售管理,不限,中国平安人寿保险股份有限公司河南分公司平安保险团队,15K-20K,郑州,五险一金绩效奖金全勤奖补充医疗保险节日福利
电话销售,民营,100-499人,2019-09-20 00:50:53,高中,销售业务,不限,天相投资顾问有限公司上海分公司,10K-15K,上海,五险一金全勤奖通讯补助试用期全额节日福利
优质客户资源+好的项目+500强正式员工编制,不限,10000人以上,2019-09-20 00:51:02,大专,销售管理,1-3年,中国平安人寿保险股份有限公司河南分公司行政执行管理部,10K-15K,郑州,五险一金年底双薪补充医疗保险弹性工作
跟单/助理/客服/专员,民营,100-499人,2019-09-20 00:52:58,学历不限,销售业务,不限,广东品盛资产管理有限公司,4K-6K,东莞,五险一金绩效奖金年终分红全勤奖包吃
急招销售专员/助理,民营,10000人以上,2019-09-20 00:52:24,学历不限,销售业务,不限,深圳市乐有家控股集团有限公司,4.1K-8.1K,海口-秀英区,五险绩效奖金餐补房补节日福利
陕西国联信息技术有限公司商务专员,国企,20-99人,2019-09-20 00:51:37,本科,销售行政/商务,1-3年,陕西广电华通投资控股有限公司,4K-6K,西安-雁塔区,五险一金通讯补助采暖补贴带薪年假节日福利
储备干部（双休+五险一金）,上市公司,20-99人,2019-09-20 00:52:41,大专,实习生/培训生/储备干部,1-3年,中国平安人寿保险股份有限公司山西分公司精英团队,6K-8K,太原,绩效奖金员工旅游节日福利周末双休补充医疗保险
团队经理,民营,1000-9999人,2019-09-20 00:52:38,本科,销售管理,3-5年,德鸿财富投资管理有限公司西安分公司,15K-20K,西安,
销售经理（银行+保险+双休+工作时间灵活）,股份制企业,1000-9999人,2019-09-20 00:52:50,学历不限,销售管理,不限,中国平安人寿保险股份有限公司安徽分公司合肥靖华营销服务部一部,10K-15K,合肥-巢湖市,五险一金绩效奖金不加班出国游定期团建
高邮送桥德邦招聘快递员,民营,10000人以上,2019-09-20 00:50:15,学历不限,物流/仓储,不限,德邦物流股份有限公司,5K-8K,扬州-高邮市,绩效奖金全勤奖餐补弹性工作住房补贴
业务精英月均七千（装修公司）,民营,20-99人,2019-09-20 00:50:28,学历不限,销售管理,不限,河南大拙装饰工程有限公司,6K-8K,郑州,五险一金绩效奖金交通补助餐补通讯补助
电催主管,股份制企业,20-99人,2019-09-20 00:52:11,学历不限,销售业务,1-3年,河南省帝鑫企业管理咨询有限公司,8K-10K,深圳-宝安区,交通补助餐补带薪年假员工旅游节日福利
IFA独立理财顾问,民营,500-999人,2019-09-20 00:51:37,学历不限,证券/期货/投资管理/服务,不限,宏飞(珠海)商务咨询有限公司,10K-15K,珠海,绩效奖金弹性工作不加班带团队周末双休
理财顾问,民营,100-499人,2019-09-20 00:51:49,学历不限,销售业务,1-3年,上海康之豪企业管理有限公司,10K-15K,上海-宝山区,五险一金绩效奖金年终分红带薪年假弹性工作
市场拓展开发专员,民营,10000人以上,2019-09-20 00:50:22,大专,销售业务,不限,中国平安人寿保险股份有限公司吉林分公司晋升部,2K-4K,吉林市,五险一金年底双薪绩效奖金年终分红带薪年假
电销文员,股份制企业,20-99人,2019-09-20 00:51:54,学历不限,销售业务,无经验,潍坊鑫桥大通企业管理咨询有限公司,6K-8K,潍坊,五险一金绩效奖金全勤奖餐补带薪年假
高薪诚聘招生老师,民营,100-499人,2019-09-20 00:51:49,学历不限,销售业务,不限,深圳市新晨国际教育集团有限公司,8K-10K,深圳-罗湖区,年底双薪弹性工作带薪年假绩效奖金餐补
急聘客户顾问（湛江霞山）,民营,10000人以上,2019-09-20 00:51:54,大专,销售业务,无经验,宜信普惠信息咨询(北京)有限公司,10K-15K,湛江-霞山区,绩效奖金餐补带薪年假补充医疗保险定期体检
平安优才主管,上市公司,10000人以上,2019-09-20 00:52:05,大专,保险,1-3年,中国平安人寿保险股份有限公司河南分公司郑州金融市场部,100K-150K,郑州,补充医疗保险周末双休定期团建带团队员工旅游
经理助理,民营,100-499人,2019-09-20 00:52:47,本科,行政/后勤/文秘,1-3年,西安千林投资集团有限公司,4K-6K,西安,加班补助全勤奖节日福利五险一金绩效奖金
房产经纪人,股份制企业,20-99人,2019-09-20 00:51:41,学历不限,销售管理,不限,马赟企业管理(南通)有限公司,10K-15K,南通,五险一金员工旅游免费停车节日福利餐补
系统管理,民营,100-499人,2019-09-20 00:52:30,本科,IT运维/技术支持,不限,上海奈金商务咨询有限公司,8K-10K,上海-浦东新区,五险一金带薪年假绩效奖金补充医疗保险交通补助
高薪急聘团队经理八千加,民营,20-99人,2019-09-20 00:50:39,学历不限,销售管理,不限,山西众刷信息科技有限公司,8K-15K,太原,五险一金全勤奖弹性工作周末双休年底双薪
电销+周末双休+五险一金+内部编制,上市公司,10000人以上,2019-09-20 00:52:38,大专,销售业务,不限,中国平安人寿保险股份有限公司陕西分公司文景团队,6K-10K,西安,
平安优才计划/人才培养计划,上市公司,10000人以上,2019-09-20 00:51:36,大专,保险,无经验,中国平安人寿保险股份有限公司重庆分公司嘉州营业部优才计划人事部,15K-20K,重庆,五险一金绩效奖金弹性工作补充医疗保险不加班
银行贷款销售代表,民营,20-99人,2019-09-20 00:51:18,大专,银行,3-5年,安徽鑫纳信息咨询有限公司,10K-15K,合肥,绩效奖金通讯补助交通补助弹性工作项目奖金
正式编制五险一金周末双,股份制企业,10000人以上,2019-09-20 00:52:29,中专,销售管理,不限,中国平安人寿保险股份有限公司山东分公司创新服务部,6K-8K,济南,五险一金弹性工作补充医疗保险出国游定期团建
高薪销售专员（五险一金双休）,股份制企业,10000人以上,2019-09-20 00:51:48,学历不限,销售业务,不限,华夏银行股份有限公司信用卡中心重庆分中心,10K-15K,重庆,五险一金全勤奖绩效奖金带薪年假定期体检
销售顾问,国企,10000人以上,2019-09-20 00:51:31,大专,销售业务,1-3年,中国人寿保险股份有限公司西安分公司北大街营销服务部红旗团队,6K-8K,西安,五险一金绩效奖金全勤奖员工旅游弹性工作
金融技术总监,民营,20-99人,2019-09-20 00:51:56,本科,证券/期货/投资管理/服务,5-10年,临沂东和盛泰投资股份有限公司,10K-15K,临沂,创业公司周末双休五险一金年终分红绩效奖金
营销助理,民营,20-99人,2019-09-20 00:52:24,大专,销售业务,1-3年,山西宝丰小额贷款股份有限公司,2K-4K,太原-杏花岭区,周末双休餐补通讯补助绩效奖金年终分红
高薪诚聘 跨境电商运营,民营,20-99人,2019-09-20 00:51:43,本科,互联网产品/运营管理,1-3年,河南启川网络科技有限公司,4K-8K,郑州,五险一金每年多次调薪员工旅游节日福利不加班
阳光产险扬州中心支公司班子成员,股份制企业,100-499人,2019-09-20 00:51:22,本科,保险,5-10年,阳光财产保险股份有限公司江苏省分公司,9K-15K,扬州,五险一金绩效奖金带薪年假节日福利高温补贴
投资顾问,民营,100-499人,2019-09-20 00:52:15,大专,证券/期货/投资管理/服务,不限,河北恒情信息咨询有限公司,4K-6K,石家庄,五险一金带薪年假弹性工作绩效奖金
储备干部,民营,10000人以上,2019-09-20 00:50:22,中专,实习生/培训生/储备干部,无经验,中国平安人寿保险股份有限公司吉林分公司晋升部,6K-8K,吉林市,五险一金年底双薪绩效奖金年终分红带薪年假
招聘网络和电话销售，保底4K加55%提成,民营,10000人以上,2019-09-20 00:51:01,学历不限,销售业务,不限,深圳市乐有家控股集团有限公司,6K-8K,惠州-惠阳区,五险一金绩效奖金全勤奖房补通讯补助
金融销售代表,民营,100-499人,2019-09-20 00:50:53,高中,销售业务,不限,天相投资顾问有限公司上海分公司,10K-15K,上海,五险一金全勤奖通讯补助试用期全额节日福利
阳光产险 泰州中心支公司班子成员,股份制企业,100-499人,2019-09-20 00:51:22,本科,保险,5-10年,阳光财产保险股份有限公司江苏省分公司,9K-15K,泰州,五险一金绩效奖金带薪年假节日福利高温补贴
经理助理,上市公司,10000人以上,2019-09-20 00:52:52,大专,销售行政/商务,3-5年,中国平安人寿保险股份有限公司河南分公司创新嘉美部,6K-8K,郑州,五险一金定期团建不加班员工旅游
平安优才,上市公司,10000人以上,2019-09-20 00:52:26,大专,保险,不限,中国平安人寿保险股份有限公司河南分公司金水区销售管理部,10K-17K,郑州-金水区,周末双休五险一金年底双薪绩效奖金补充医疗保险
阳光产险南通中心支公司班子成员,股份制企业,100-499人,2019-09-20 00:51:27,本科,保险,5-10年,阳光财产保险股份有限公司江苏省分公司,11K-20K,南通,五险一金绩效奖金带薪年假节日福利高温补贴
理财顾问/理财规划师+周末双休,股份制企业,10000人以上,2019-09-20 00:51:11,本科,证券/期货/投资管理/服务,1-3年,中国平安人寿保险股份有限公司湖南分公司天心区售后服务部,8K-10K,长沙,全勤奖定期团建周末双休补充医疗保险弹性工作
中国平安优才招募储备经理销售主管,股份制企业,不限,2019-09-20 00:52:03,大专,销售管理,不限,中国平安人寿保险股份有限公司河南分公司正远团队,15K-20K,郑州,每年多次调薪周末双休绩效奖金定期体检员工旅游
客服主管,民营,20-99人,2019-09-20 00:52:13,学历不限,销售管理,不限,合肥君信信息咨询有限公司,6K-8K,合肥,年底双薪年终分红股票期权五险一金带薪年假
高薪诚聘销售客服+六险二金,民营,10000人以上,2019-09-20 00:52:32,大专,客服/售前/售后技术支持,不限,平安普惠投资咨询有限公司桂林七星路分公司,4K-6K,桂林-七星区,绩效奖金高温补贴年终分红周末双休六险二金
六险一金寻找无敌人才,上市公司,10000人以上,2019-09-20 00:51:01,本科,销售管理,3-5年,哈尔滨咕叽咕叽电子商务有限公司,15K-20K,哈尔滨,五险一金年终分红弹性工作补充医疗保险节日福利
平安优才精英计划+经纪人+客户经理,上市公司,1000-9999人,2019-09-20 00:51:59,中专,保险,不限,中国平安人寿保险股份有限公司四川分公司驭梦团队,8K-10K,成都-龙泉驿区,全勤奖绩效奖金周末双休带团队
六险二金急聘县城驻点代理,民营,10000人以上,2019-09-20 00:52:32,大专,销售业务,不限,平安普惠投资咨询有限公司桂林七星路分公司,4K-6K,桂林-七星区,绩效奖金高温补贴年终分红周末双休定期团建
储备管理干部,国企,1000-9999人,2019-09-20 00:51:42,大专,实习生/培训生/储备干部,不限,新华人寿保险股份有限公司江苏分公司江宁支公司,8K-10K,南京-江宁区,
毕节/区域经理,民营,100-499人,2019-09-20 00:52:14,大专,销售管理,1-3年,振安汇银资产管理有限公司贵州分公司,1K-2K,贵阳-观山湖区（金阳新区）,通讯补助餐补交通补助五险一金包住
华夏银行ETC专员（高薪，五险一金双休）,股份制企业,10000人以上,2019-09-20 00:51:48,学历不限,销售业务,不限,华夏银行股份有限公司信用卡中心重庆分中心,8K-10K,重庆,五险一金全勤奖绩效奖金带薪年假定期体检
龙岗中心城乐有家总部直聘 营销管培生本科7500起,民营,10000人以上,2019-09-20 00:52:33,大专,销售业务,1-3年,深圳市乐有家控股集团有限公司,6K-8K,深圳-龙岗区,五险一金绩效奖金房补餐补无试用期
中国平安招聘电话客服,国企,10000人以上,2019-09-20 00:51:31,大专,客服/售前/售后技术支持,不限,中国平安人寿保险股份有限公司沈阳电话销售中心综合售后业务部门,5K-10K,沈阳,五险一金绩效奖金带薪年假定期体检员工旅游
售后服务经理,民营,10000人以上,2019-09-20 00:50:22,中专,客服/售前/售后技术支持,1年以下,中国平安人寿保险股份有限公司吉林分公司晋升部,4K-6K,吉林市,五险一金年底双薪绩效奖金年终分红带薪年假
管理培训生,民营,20-99人,2019-09-20 00:50:30,学历不限,实习生/培训生/储备干部,不限,辽宁普信惠诚信息咨询有限公司,2K-4K,沈阳-沈河区,带薪年假不加班周末双休五险一金年终分红
策划事业部专员,民营,100-499人,2019-09-20 00:52:15,中专,证券/期货/投资管理/服务,不限,河北恒情信息咨询有限公司,4K-8K,石家庄,五险一金带薪年假弹性工作绩效奖金
培训师讲师,合资,100-499人,2019-09-20 00:52:52,本科,保险,1-3年,中德安联人寿保险有限公司广东分公司,7K-12K,佛山-顺德区,周末双休项目奖金出国游不加班创业公司
内勤,国企,500-999人,2019-09-20 11:32:50,大专,行政/后勤/文秘,1-3年,中国人寿保险股份有限公司南充市高坪区支公司城郊营销部,2K-4K,南充-高坪区,五险一金绩效奖金带薪年假定期体检补充医疗保险
咨询顾问,民营,1000-9999人,2019-09-20 00:51:30,大专,证券/期货/投资管理/服务,不限,平安普惠融资担保有限公司苏州分公司,8K-10K,常熟,五险一金带薪年假补充医疗保险定期体检员工旅游
招商经理,民营,20-99人,2019-09-20 00:51:15,学历不限,销售业务,不限,山西众刷信息科技有限公司,6K-8K,太原,五险一金全勤奖弹性工作周末双休年底双薪
质控经理,其它,100-499人,2019-09-20 00:52:05,本科,银行,5-10年,中审众环会计师事务所（特殊普通合伙）山东分所,6K-8K,济南,五险一金绩效奖金节日福利高温补贴员工旅游
销售助理 周末双休 五险一金 靠近田贝地铁站,民营,20-99人,2019-09-20 10:56:02,本科,销售业务,不限,深圳市莆商融资担保有限公司,4.5K-7.5K,深圳,周末双休五险一金节日福利不加班餐补
职业经理人,国企,1000-9999人,2019-09-20 00:51:36,大专,销售管理,1-3年,中国平安人寿保险股份有限公司湖北省展业服务第四营销服务部,15K-20K,武汉,绩效奖金全勤奖带薪年假不加班员工旅游
会计助理,股份制企业,20-99人,2019-09-20 00:50:02,大专,财务/审计/税务,1-3年,北京颐生健康科技发展有限公司潍坊分公司,2K-4K,潍坊-奎文区,节日福利员工旅游定期团建不加班公司重点项目
销售管理,民营,20-99人,2019-09-20 14:09:32,中专,销售管理,不限,常德市邦业保安服务有限公司,8K-10K,常德,员工旅游出国游带团队周末双休带薪年假
电话客服非销售,民营,100-499人,2019-09-20 14:15:18,大专,客服/售前/售后技术支持,1-3年,深圳市易金金投资资产管理有限公司河南分公司,6K-8K,郑州,绩效奖金全勤奖员工旅游定期团建
信用卡催收专员,民营,20-99人,2019-09-20 14:15:20,中专,客服/售前/售后技术支持,不限,国邦鼎盛(深圳)投资控股有限公司,6K-8K,深圳,五险一金年底双薪绩效奖金通讯补助带薪年假
售前、售后维护,民营,20-99人,2019-09-20 14:03:21,中技,客服/售前/售后技术支持,1-3年,中国平安人寿保险股份有限公司山西分公司售后理赔服务部,8K-10K,太原,年终分红
储备主管,民营,20人以下,2019-09-20 14:03:32,中专,销售业务,不限,云南夏弘股权投资基金管理有限责任公司,8K-10K,昆明,弹性工作员工旅游不加班周末双休
高级理财顾问,合资,100-499人,2019-09-20 00:51:58,大专,保险,不限,合肥瑞思特网络科技有限公司,20K-30K,合肥-蜀山区,五险一金绩效奖金弹性工作带薪年假员工旅游
保险代理人,其它,20-99人,2019-09-20 00:50:51,大专,保险,不限,中国平安人寿保险股份有限公司深圳分公司弘博团队,8K-10K,深圳,补充医疗保险员工旅游周末双休绩效奖金
市场专员,民营,20-99人,2019-09-20 11:59:07,大专,市场,1-3年,福建可爱财网络科技有限公司,5K-8K,福州,五险一金绩效奖金全勤奖带薪年假周末双休
投资顾问,民营,20-99人,2019-09-20 11:59:07,大专,销售业务,1-3年,福建可爱财网络科技有限公司,8K-12K,福州,五险一金绩效奖金全勤奖带薪年假周末双休
法律责任调查员(延安志丹）,外商独资,10000人以上,2019-09-20 00:50:55,高中,证券/期货/投资管理/服务,1-3年,捷信消费金融有限公司,8K-10K,延安-志丹县,五险一金交通补助带薪年假补充医疗保险
英语老师,股份制企业,20人以下,2019-09-20 13:34:01,本科,教育/培训,不限,国投信达金融信息服务(深圳)有限公司莆田分公司,4K-6K,莆田,每年多次调薪绩效奖金五险一金
职业经理人,民营,20人以下,2019-09-20 14:19:08,大专,客服/售前/售后技术支持,3-5年,云南夏弘股权投资基金管理有限责任公司,8K-10K,昆明,弹性工作员工旅游周末双休年终分红补充医疗保险
阳光信保银行信贷专员,股份制企业,100-499人,2019-09-20 14:27:04,大专,销售管理,不限,阳光财产保险股份有限公司滕州支公司,10K-15K,枣庄,绩效奖金年终分红带薪年假节日福利高温补贴
阳光产险 镇江中心支公司班子成员,股份制企业,100-499人,2019-09-20 14:36:03,本科,保险,5-10年,阳光财产保险股份有限公司江苏省分公司,10K-18K,镇江,五险一金绩效奖金带薪年假节日福利高温补贴
售后服务专员,民营,20人以下,2019-09-20 14:24:22,大专,销售业务,1-3年,云南夏弘股权投资基金管理有限责任公司,6K-8K,昆明,弹性工作员工旅游不加班周末双休
银行信贷专员,民营,20-99人,2019-09-20 14:24:23,中专,证券/期货/投资管理/服务,不限,佛山融众信息科技有限公司,10K-15K,佛山,绩效奖金全勤奖员工旅游节日福利年终分红
猎头顾问,民营,100-499人,2019-09-20 00:52:10,本科,人力资源,1-3年,酷聘科技(北京)有限公司,8K-10K,北京,周末双休五险一金绩效奖金每年多次调薪带薪年假
12K急聘ABC货车司机,民营,100-499人,2019-09-20 00:50:39,学历不限,交通运输服务,不限,广东品盛资产管理有限公司,15K-20K,东莞,五险一金绩效奖金年终分红全勤奖包吃
办公室内勤,股份制企业,10000人以上,2019-09-20 00:51:15,大专,行政/后勤/文秘,1-3年,中国平安人寿保险股份有限公司吉林分公司营销服务部,2K-4K,长春-南关区,补充医疗保险员工旅游节日福利餐补交通补助
规划技术员,民营,100-499人,2019-09-20 00:52:46,本科,土木/建筑/装修/市政工程,不限,内蒙古科瑞房地产土地资产评估有限公司,3K-6K,呼和浩特,绩效奖金餐补带薪年假
保底工资6000+五险一金+周一二休息,民营,100-499人,2019-09-20 00:52:21,学历不限,销售业务,不限,上海健宽金融信息服务有限公司,10K-15K,上海-杨浦区,五险一金年底双薪绩效奖金加班补助全勤奖
操盘员,民营,20人以下,2019-09-20 00:51:25,中技,证券/期货/投资管理/服务,不限,深圳前海中拓资本管理有限公司,8K-10K,深圳,五险一金年底双薪绩效奖金节日福利年终分红
客服岗 国企福利 六小时工作制 六险一金,合资,1000-9999人,2019-09-20 00:50:07,大专,客服/售前/售后技术支持,不限,招商信诺人寿保险有限公司四川分公司,6K-8K,成都,每年多次调薪五险一金年底双薪带薪年假补充医疗保险
会计文员,民营,20人以下,2019-09-20 00:51:25,中专,财务/审计/税务,1-3年,深圳前海中拓资本管理有限公司,5K-8K,深圳,五险一金年底双薪绩效奖金带薪年假项目奖金
