职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
房产置业顾问（土建工程师 电气工程师 建筑设计优先）,民营,1000-9999人,2019-09-20 14:43:03,大专,土木/建筑/装修/市政工程,不限,麦田房产,10K-15K,北京,五险一金定期体检带薪年假员工旅游每年多次调薪
电气工程师,民营,20-99人,2019-09-20 00:52:45,大专,土木/建筑/装修/市政工程,3-5年,山西硕尔房地产开发有限公司,4K-6K,太原,包吃免费停车节日福利
电气工程师,外商独资,100-499人,2019-09-20 00:52:40,大专,机械设计/制造/维修,1-3年,澳兰玻璃(青岛)有限公司,6K-8K,青岛,周末双休五险一金年底双薪绩效奖金全勤奖
电气工程师,民营,20-99人,2019-09-20 00:51:55,大专,电子/电器/半导体/仪器仪表,1年以下,苏州精创光学仪器有限公司,6K-12K,昆山,
电气工程师,民营,20-99人,2019-09-20 14:24:09,本科,电子/电器/半导体/仪器仪表,不限,山西禹水科技有限公司,4K-6K,太原,全勤奖交通补助带薪年假通讯补助节日福利
机械、电气工程师,民营,20-99人,2019-09-20 14:27:42,本科,机械设计/制造/维修,3-5年,河南同助祥机械有限公司,3K-5K,焦作,绩效奖金交通补助餐补通讯补助带薪年假
电气工程师,外商独资,100-499人,2019-09-20 14:14:02,大专,电子/电器/半导体/仪器仪表,1-3年,柯维自动化设备(上海)有限公司,10K-15K,上海-浦东新区,五险一金交通补助餐补绩效奖金加班补助
电气工程师,民营,100-499人,2019-09-20 14:30:23,本科,电子/电器/半导体/仪器仪表,不限,广东轩宇机械科技有限公司,4K-8K,佛山,年底双薪绩效奖金加班补助餐补员工旅游
电气工程师（双休＋包住宿）,民营,100-499人,2019-09-20 14:15:26,中专,电子/电器/半导体/仪器仪表,不限,深圳市玺丰睿科技有限公司,6K-8K,深圳,五险一金绩效奖金全勤奖节日福利每年多次调薪
电气工程师,股份制企业,20-99人,2019-09-20 00:52:14,本科,机械设计/制造/维修,不限,武汉海阔科技有限公司,4K-6K,武汉,五险一金年底双薪绩效奖金加班补助带薪年假
电气工程师,股份制企业,20-99人,2019-09-20 00:50:26,本科,电子/电器/半导体/仪器仪表,1-3年,深圳市睿宝通智能科技有限公司,10K-15K,深圳,五险一金全勤奖包吃交通补助房补
电气工程师,不限,不限,2019-09-20 00:50:04,学历不限,电子/电器/半导体/仪器仪表,5-10年,重庆朗威仪器仪表股份有限公司,8K-10K,济南,五险一金年底双薪绩效奖金年终分红餐补
电气工程师,合资,20-99人,2019-09-20 00:51:24,大专,电子/电器/半导体/仪器仪表,3-5年,浙江锦美材料科技有限公司,4K-6K,金华,五险一金包住餐补免费班车免费停车
电气工程师,民营,20-99人,2019-09-20 00:52:46,大专,电子/电器/半导体/仪器仪表,1-3年,天津市中天泰德机电设备制造有限公司,8K-10K,天津,五险一金带薪年假绩效奖金餐补加班补助
电气工程师/技术员,民营,20-99人,2019-09-20 00:51:07,大专,电子/电器/半导体/仪器仪表,1-3年,武汉仕代建筑配套工程有限公司,4K-6K,武汉,五险一金绩效奖金
电气工程师,外商独资,20-99人,2019-09-20 00:52:42,大专,电子/电器/半导体/仪器仪表,3-5年,铃木精机(佛山)模具有限公司,6K-8K,佛山,五险一金年底双薪加班补助包住交通补助
电气工程师,国企,20-99人,2019-09-20 00:51:52,本科,土木/建筑/装修/市政工程,5-10年,天津城市规划设计研究院景观所,8K-10K,天津,五险一金绩效奖金全勤奖采暖补贴带薪年假
电气工程师,股份制企业,100-499人,2019-09-20 14:26:28,本科,电子/电器/半导体/仪器仪表,1-3年,山东华鹏精机股份有限公司,8K-10K,烟台,五险一金绩效奖金包吃定期体检免费班车
电气工程师,民营,100-499人,2019-09-20 14:05:09,大专,电子/电器/半导体/仪器仪表,不限,上海怡胜信息科技有限公司,5K-8K,西安,五险一金交通补助绩效奖金节日福利弹性工作
电气工程师,民营,20-99人,2019-09-20 14:08:31,大专,电子/电器/半导体/仪器仪表,无经验,陕西安明桥环保科技有限公司,4K-6K,西安,
电气工程师,民营,20-99人,2019-09-20 14:13:12,中技,电子/电器/半导体/仪器仪表,1-3年,四川钻神智能机械制造有限公司,4K-6K,成都,五险一金年底双薪加班补助全勤奖包吃
PLC编程电气工程师助理,民营,500-999人,2019-09-20 14:13:20,学历不限,电子/电器/半导体/仪器仪表,不限,河南亚菲品牌策划有限公司,4K-6K,郑州,
电气自动化销售工程师,民营,20-99人,2019-09-20 00:50:42,中专,销售业务,不限,山东程控电气有限公司,6K-8K,临沂,五险一金绩效奖金包住餐补节日福利
电气工程师（应届生、实习生）,民营,20-99人,2019-09-20 14:23:20,大专,客服/售前/售后技术支持,无经验,创想智控科技(深圳)有限公司,6K-8K,深圳,五险一金年底双薪绩效奖金股票期权加班补助
电气工程师,上市公司,20-99人,2019-09-20 14:19:30,大专,电子/电器/半导体/仪器仪表,1-3年,天元康宇(天津)环保科技股份有限公司,6K-8K,天津,五险一金绩效奖金高温补贴交通补助节日福利
机器人工程师（电气方向）,外商独资,100-499人,2019-09-20 14:04:08,大专,电子/电器/半导体/仪器仪表,5-10年,兴信喷涂机电设备（北京）有限公司,10K-20K,北京-通州区,五险一金绩效奖金交通补助餐补带薪年假
房地产置业（土建工程师 电气工程师 建筑设计优先）,民营,1000-9999人,2019-09-20 14:20:09,大专,房地产开发/经纪/中介,不限,麦田房产,10K-15K,北京,六险年底双薪绩效奖金带薪年假国内外旅游
成都-电气工程师 电气咨询工程师 配电工程师,外商独资,20-99人,2019-09-20 14:21:37,学历不限,能源/矿产/地质勘查,不限,ETAP自动化技术(北京)有限公司,6K-8K,成都,节日福利周末双休五险一金交通补助餐补
电气工程师,民营,20-99人,2019-09-20 14:25:22,本科,机械设计/制造/维修,3-5年,北京燕开能源技术有限公司,7K-10K,北京-丰台区,五险一金绩效奖金带薪年假节日福利定期体检
电气工程师,民营,20-99人,2019-09-20 14:25:02,本科,电子/电器/半导体/仪器仪表,1-3年,唐山市盛泰建筑安装有限公司,6K-8K,唐山,
电气工程师,民营,20-99人,2019-09-20 14:08:37,大专,电子/电器/半导体/仪器仪表,1-3年,布莱克散料处理技术(北京)有限公司,4K-6K,北京,五险一金通讯补助周末双休弹性工作年底双薪
项目管理专业工程师（暖通、给排水、电气、土建专业）,民营,100-499人,2019-09-20 00:50:29,大专,房地产开发/经纪/中介,3-5年,河北万盈工程项目管理咨询有限公司,5K-10K,廊坊,加班补助餐补通讯补助节日福利包吃
电气工程师,民营,20人以下,2019-09-20 14:22:39,大专,电子/电器/半导体/仪器仪表,1-3年,浙江纵创电气科技有限公司,4K-6K,宁波,五险一金绩效奖金加班补助包吃房补
电气工程师,民营,不限,2019-09-20 14:21:40,中专,生产管理/运营,不限,芜湖耐字汽车零部件有限公司,6K-8K,芜湖,五险一金定期体检带薪年假通讯补助高温补贴
电气工程师、机电安装工程,民营,20-99人,2019-09-20 13:56:20,本科,土木/建筑/装修/市政工程,3-5年,北京银实机电安装工程有限公司,4.5K-8K,北京,五险一金节日福利
电气工程师,民营,20-99人,2019-09-20 14:02:04,学历不限,电子/电器/半导体/仪器仪表,1年以下,登科普瑞(北京)科技有限公司,4K-6K,合肥-经济技术开发区,按国家节日休带薪年假全勤奖周末双休不加班
电气工程师助理,民营,100-499人,2019-09-20 14:37:02,中专,电子/电器/半导体/仪器仪表,1年以下,深圳市教授科技有限公司,6K-8K,深圳-光明新区,五险一金加班补助全勤奖包住餐补
电气工程师,民营,500-999人,2019-09-20 14:18:47,大专,环境科学/环保,1-3年,广东新环环保产业集团有限公司,4K-6K,中山,五险一金绩效奖金定期体检员工旅游节日福利
