职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
产品经理,民营,20-99人,2019-09-20 11:26:17,本科,软件/互联网开发/系统集成,3-5年,厦门盛初网络科技有限公司,8K-10K,厦门,节日福利年底双薪五险一金定期体检带薪年假
社交产品经理,民营,100-499人,2019-09-20 14:26:31,本科,市场,3-5年,北京畅聊天下科技股份有限公司,15K-20K,北京,五险一金年底双薪绩效奖金加班补助餐补
产品经理（中成药）,上市公司,1000-9999人,2019-09-20 14:24:32,硕士,市场,3-5年,贵阳新天药业股份有限公司,20K-40K,上海,餐补通讯补助带薪年假五险一金定期体检
产品经理,民营,100-499人,2019-09-20 14:14:41,本科,互联网产品/运营管理,1-3年,上海卉群企业管理咨询有限公司,10K-15K,上海,五险一金节日福利周末双休大牛带队带薪年假
产品经理,民营,100-499人,2019-09-20 12:02:42,大专,市场,不限,辽宁高翔制冷设备有限公司,6K-8K,大连-西岗区,五险一金年终分红通讯补助免费班车补充医疗保险
产品经理（互联网+双休+五险）,民营,20-99人,2019-09-20 11:25:33,大专,软件/互联网开发/系统集成,无经验,安徽展校科技有限公司,4K-6K,合肥-瑶海区,每年多次调薪加班补助节日福利补充医疗保险周末双休
商务专员/采购专员/产品经理,股份制企业,20-99人,2019-09-20 13:45:05,大专,行政/后勤/文秘,1年以下,郑州睿联志达科技有限公司,3.5K-5K,郑州-金水区,绩效奖金全勤奖员工旅游弹性工作无试用期
数据产品经理-偏营销方向(J10300),民营,100-499人,2019-09-20 14:09:25,本科,互联网产品/运营管理,3-5年,北京腾云天下科技有限公司,20K-30K,北京-东城区,周末双休绩效奖金带薪年假弹性工作
软件开发产品经理,民营,20-99人,2019-09-20 14:40:48,学历不限,市场,不限,山东中泽信息技术有限公司,6K-8K,潍坊,
数据产品经理-偏工具类和SDK方向(J10299),民营,100-499人,2019-09-20 14:25:39,本科,互联网产品/运营管理,3-5年,北京腾云天下科技有限公司,20K-30K,北京-东城区,周末双休绩效奖金带薪年假弹性工作
产品经理,民营,100-499人,2019-09-20 14:06:25,大专,互联网产品/运营管理,3-5年,北京爱游易科技有限公司石家庄分公司,5K-8K,石家庄,五险一金绩效奖金股票期权加班补助
产品经理,民营,20-99人,2019-09-20 14:09:27,大专,互联网产品/运营管理,1-3年,上海舟恩信息技术有限公司,10K-14K,上海-徐汇区,五险一金年底双薪
智能硬件产品经理,民营,100-499人,2019-09-20 13:37:03,本科,市场,1-3年,青米(北京)科技有限公司,10K-15K,北京-海淀区,五险一金绩效奖金全勤奖带薪年假补充医疗保险
金融产品经理,股份制企业,10000人以上,2019-09-20 11:20:34,中专,销售业务,1-3年,平安保险代理有限公司湖北分公司卓越营业部,10K-15K,武汉,
IC产品经理,民营,20-99人,2019-09-20 14:10:34,本科,市场,5-10年,上海芯导电子科技有限公司,20K-40K,上海-浦东新区,五险一金绩效奖金年终分红定期体检节日福利
产品经理,合资,20-99人,2019-09-20 14:01:06,本科,互联网产品/运营管理,1-3年,上海普朗广告有限公司,10K-15K,上海,五险一金绩效奖金加班补助全勤奖通讯补助
产品经理,民营,20-99人,2019-09-20 11:08:32,大专,市场,3-5年,安徽春甫养生科技集团有限公司,6K-10K,合肥,五险绩效奖金全勤奖交通补助餐补
产品经理（大数据方向）,民营,20-99人,2019-09-20 14:22:36,本科,互联网产品/运营管理,3-5年,北京普开数据技术有限公司,8K-13K,北京-昌平区,五险一金周末双休工作居住证员工旅游节日福利
产品经理（包食宿+五险）,民营,20-99人,2019-09-20 13:34:30,大专,互联网产品/运营管理,1-3年,湖南域鉴文化创意有限公司,8K-10K,长沙,五险一金股票期权带薪年假包吃包住
消费金融产品经理,民营,1000-9999人,2019-09-20 14:03:41,本科,互联网产品/运营管理,3-5年,深圳中业兴融互联网金融服务有限公司,15K-30K,深圳-南山区,弹性工作定期体检五险一金全勤奖节日福利
产品经理 周末双休 五险一金 住房交通补贴,股份制企业,20-99人,2019-09-20 12:12:02,本科,互联网产品/运营管理,3-5年,鲁班长(深圳)科技有限公司,12K-24K,深圳-福田区,五险一金交通补助住房补贴节日福利
产品经理（电商供应链方向）,民营,100-499人,2019-09-20 14:01:14,本科,互联网产品/运营管理,1-3年,北京轻聪电子商务有限公司,10K-18K,北京-朝阳区,五险一金周末双休大牛带队试用期全额创业公司
产品经理,民营,100-499人,2019-09-20 14:19:08,大专,市场,3-5年,集时通(福建)信息科技有限公司,6K-8K,福州,五险一金加班补助全勤奖交通补助餐补
产品经理,民营,500-999人,2019-09-20 11:27:39,本科,市场,3-5年,苏州伟创电气设备技术有限公司深圳分公司,10K-20K,深圳-宝安区,五险一金带薪年假定期体检节日福利补充医疗保险
产品经理,国企,100-499人,2019-09-20 14:22:01,本科,市场,3-5年,山西云时代技术有限公司,5K-10K,太原,五险一金带薪年假采暖补贴通讯补助包吃
产品经理,民营,20-99人,2019-09-20 11:01:18,本科,证券/期货/投资管理/服务,5-10年,深圳诺加投资有限公司,6K-8K,深圳,五险一金节日福利员工旅游绩效奖金
AI产品经理,民营,20-99人,2019-09-20 14:26:06,本科,市场,3-5年,青牛智胜(深圳)科技有限公司,20K-30K,深圳,五险一金年底双薪加班补助员工旅游通讯补助
跨境电商（eBay）产品经理,民营,20-99人,2019-09-20 11:08:53,大专,采购/贸易,不限,潍坊奥神贸易有限公司,8K-10K,潍坊,五险一金定期体检绩效奖金带薪年假节日福利
产品经理,民营,100-499人,2019-09-20 13:15:30,大专,互联网产品/运营管理,3-5年,青岛网信信息科技有限公司,8K-15K,青岛,五险一金绩效奖金带薪年假定期体检免费班车
产品经理,民营,20-99人,2019-09-20 14:15:41,大专,互联网产品/运营管理,5-10年,四川维美生物科技有限公司,10K-15K,成都,五险一金绩效奖金年终分红带薪年假交通补助
金融产品经理,民营,100-499人,2019-09-20 14:07:15,学历不限,销售业务,不限,青岛阳骐资产管理有限公司,6K-7K,青岛,五险一金绩效奖金弹性工作年底双薪周末双休
产品经理（人力资源/猎头方向）,民营,20人以下,2019-09-20 14:17:03,本科,人力资源,5-10年,陕西悦诚人力资源有限公司,8K-10K,西安,五险一金带薪年假周末双休年底双薪绩效奖金
产品经理（可兼职）,民营,20-99人,2019-09-20 14:01:08,大专,互联网产品/运营管理,1-3年,宁夏智宁技术有限公司,10K-15K,银川,五险一金绩效奖金带薪年假定期体检节日福利
产品经理,民营,500-999人,2019-09-20 14:31:01,硕士,市场,3-5年,北京睿呈时代信息科技有限公司,15K-20K,深圳,五险一金年底双薪全勤奖餐补带薪年假
产品经理,民营,20-99人,2019-09-20 11:20:05,本科,市场,1-3年,上海犀点建设科技有限公司,20K-35K,上海,全勤奖带薪年假弹性工作周末双休项目奖金
产品经理,民营,100-499人,2019-09-20 14:14:31,本科,互联网产品/运营管理,3-5年,上海惊浪计算机信息技术有限公司,20K-30K,上海-松江区,五险一金绩效奖金加班补助全勤奖交通补助
产品经理PM（苏州）,上市公司,500-999人,2019-09-20 13:55:41,本科,市场,5-10年,武汉力源信息技术股份有限公司,10K-15K,苏州-工业园区,周末双休生日贺仪节日福利餐补交通补助
产品经理,民营,20-99人,2019-09-20 14:26:32,本科,互联网产品/运营管理,3-5年,北京甲子营科技有限公司,10K-15K,北京-朝阳区,五险一金交通补助带薪年假节日福利餐补
产品经理,民营,100-499人,2019-09-20 14:13:02,本科,互联网产品/运营管理,3-5年,浙江梭转网络科技有限公司,10K-15K,杭州-下沙,绩效奖金包住餐补弹性工作定期体检
亚马逊产品经理/Amazon产品经理/amazon产品开发,民营,20-99人,2019-09-20 14:06:26,大专,互联网产品/运营管理,3-5年,深圳市摩尔森照明科技有限公司,8K-15K,深圳-龙华新区,绩效奖金全勤奖带薪年假节日福利不加班
