职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
淘宝美工助理/提供住宿,民营,20-99人,2019-09-20 14:02:41,中专,人力资源,不限,深圳市慧智游戏网络有限公司,2K-4K,深圳-宝安区,节日福利周末双休五险一金年底双薪加班补助
美工助理,股份制企业,20-99人,2019-09-20 14:06:18,本科,软件/互联网开发/系统集成,无经验,贵州黔阿天下网络科技有限公司,2K-2.5K,贵阳-观山湖区（金阳新区）,绩效奖金全勤奖员工旅游周末双休试用期全额
美工,民营,20-99人,2019-09-20 14:03:08,大专,艺术/设计,1-3年,河南源农援商贸有限公司,4K-6K,郑州,全勤奖带薪年假节日福利住房补贴项目奖金
美工,其它,20-99人,2019-09-20 14:29:57,学历不限,艺术/设计,1-3年,贵州星盟友文化发展有限公司,4K-6K,贵阳,绩效奖金周末双休弹性工作年底双薪
电商美工设计+提成,民营,20-99人,2019-09-20 14:03:21,大专,软件/互联网开发/系统集成,1-3年,东莞市沁蓝环保科技有限公司,5K-7K,东莞,
高薪诚聘淘宝美工设计/平面设计师/视觉设计师,民营,20-99人,2019-09-20 13:26:23,大专,艺术/设计,1-3年,济南银正电子商务有限公司,6K-8K,济南,绩效奖金年终分红节日福利员工旅游五险一金
急聘美工,民营,100-499人,2019-09-20 14:04:33,大专,艺术/设计,3-5年,郑州思贝利商贸有限公司,3.5K-5K,郑州,全勤奖通讯补助每年多次调薪绩效奖金员工旅游
ps美工,民营,20人以下,2019-09-20 14:07:11,学历不限,艺术/设计,不限,合肥置元科技有限公司,4K-6K,合肥,绩效奖金
美工助理,民营,20人以下,2019-09-20 14:08:32,本科,艺术/设计,不限,江苏正知文化传媒有限公司,2.5K-5K,南通,五险一金年底双薪带薪年假不加班出国游
APP/网站美工平面设计师,民营,20-99人,2019-09-20 13:42:39,大专,艺术/设计,不限,江苏蒙亿网络科技有限公司,4K-6K,南京,五险一金年底双薪绩效奖金餐补包住
美工/平面设计师,民营,20-99人,2019-09-20 13:50:02,中专,艺术/设计,1-3年,广州市庆安服饰有限公司,4K-6K,广州-番禺区,加班补助全勤奖包吃包住餐补
PS修图+电商美工助理3.8k+双休,民营,100-499人,2019-09-20 14:41:01,大专,艺术/设计,不限,广州青翼技术服务有限公司,4K-6K,南宁-西乡塘区,五险一金全勤奖年底双薪包吃绩效奖金
淘宝天猫美工,民营,20人以下,2019-09-20 12:45:01,中专,艺术/设计,1-3年,东莞市途派运动用品有限公司,6K-8K,东莞,包吃包住全勤奖绩效奖金餐补
淘宝美工及运营（技术岗位）双休,民营,100-499人,2019-09-20 13:32:38,中专,互联网产品/运营管理,不限,广州市浪景信息科技有限责任公司,4K-6K,深圳,周末双休五险一金包住包吃绩效奖金
美工设计师,民营,20-99人,2019-09-20 13:14:51,学历不限,其他,无经验,无锡辰达网络科技有限公司,4.5K-6K,苏州,
资深淘宝美工/淘宝设计/电商设计师,民营,100-499人,2019-09-20 14:07:36,大专,艺术/设计,1-3年,济南斯伯特商贸有限公司,5K-8K,济南-高新区,五险一金带薪年假每年多次调薪节日福利全勤奖
天猫美工,股份制企业,20-99人,2019-09-20 14:11:41,中专,艺术/设计,1-3年,深圳市日月佳和科技有限公司,6K-8K,深圳-龙华新区,绩效奖金节日福利创业公司定期团建五险
平面设计师 天猫淘宝美工 电商设计助理,股份制企业,100-499人,2019-09-20 13:01:01,大专,艺术/设计,不限,石家庄大尊网络科技有限公司,3K-6K,石家庄,健身俱乐部周末双休五险一金绩效奖金年终分红
淘宝美工,民营,20-99人,2019-09-20 14:02:20,大专,软件/互联网开发/系统集成,1-3年,南京皑斯攸服饰有限公司,5K-6K,南京-建邺区,五险一金加班补助定期体检每年多次调薪定期团建
网页/平面/美工实习生,民营,1000-9999人,2019-09-20 12:50:02,大专,艺术/设计,不限,沈阳东软睿道教育服务有限公司,2K-4K,沈阳,五险一金周末双休交通补助员工旅游节日福利
淘宝天猫美工设计师,民营,20-99人,2019-09-20 11:15:38,本科,软件/互联网开发/系统集成,3-5年,成都惟川商贸有限公司,5K-8K,成都,五险一金绩效奖金加班补助餐补全勤奖
淘宝天猫美工设计师,民营,20-99人,2019-09-20 11:15:38,本科,软件/互联网开发/系统集成,3-5年,成都惟川商贸有限公司,5K-8K,成都,五险一金绩效奖金加班补助餐补全勤奖
淘宝美工PS平面设计,民营,20-99人,2019-09-20 14:05:30,大专,艺术/设计,1-3年,福建闽侯峰鑫家居饰品有限公司,4K-8K,福州-闽侯县,五险一金年底双薪绩效奖金全勤奖带薪年假
平面美工,民营,20-99人,2019-09-20 11:22:26,大专,艺术/设计,3-5年,四川仲盈科技有限公司,4K-6K,成都,绩效奖金年终分红弹性工作餐补通讯补助
淘宝美工助理,民营,20-99人,2019-09-20 13:34:04,中专,软件/互联网开发/系统集成,不限,深圳鸿途网络信息有限公司,4K-6K,深圳,五险一金绩效奖金周末双休节日福利包住
UI设计师/平面设计/美工设计/网页设计助理,民营,20-99人,2019-09-20 14:11:37,大专,软件/互联网开发/系统集成,不限,青岛青软科技有限公司,4K-6K,青岛,五险一金餐补绩效奖金带薪年假全勤奖
美工,民营,20-99人,2019-09-20 14:19:31,大专,艺术/设计,1-3年,浙江汉农建设有限公司,5K-8K,杭州,节日福利五险一金绩效奖金
电商美工,民营,20-99人,2019-09-20 14:51:55,大专,艺术/设计,1年以下,长沙弘多电子商务有限公司,8K-12K,长沙,绩效奖金全勤奖包住弹性工作节日福利
诚聘淘宝美工,民营,20人以下,2019-09-20 12:09:03,大专,软件/互联网开发/系统集成,1-3年,南昌市天然世家贸易有限公司,4K-6K,南昌,年底双薪绩效奖金全勤奖项目奖金带薪年假
美工/PS,民营,20-99人,2019-09-20 13:45:18,大专,软件/互联网开发/系统集成,1年以下,深圳市亿徕尔科技有限公司,4K-6K,深圳,五险一金年底双薪绩效奖金年终分红包住
美工,民营,20人以下,2019-09-20 14:05:06,大专,艺术/设计,1-3年,北京格比生物科技有限公司,6K-8K,北京,弹性工作创业公司五险
美工设计,上市公司,20-99人,2019-09-20 13:19:01,大专,艺术/设计,不限,山东凯运文化传媒有限公司,4K-6K,潍坊-高新技术开发区,五险一金包住餐补全勤奖绩效奖金
美工,民营,20-99人,2019-09-20 14:01:06,学历不限,软件/互联网开发/系统集成,1-3年,河北鄂硒商贸有限公司,4K-6K,石家庄,绩效奖金
美工,民营,100-499人,2019-09-20 14:04:26,学历不限,艺术/设计,不限,广州市漕鎏贸易有限公司,4K-8K,广州,绩效奖金节日福利员工旅游带薪年假弹性工作
产品摄影美工,民营,20-99人,2019-09-20 14:44:10,学历不限,影视/媒体/出版/印刷,不限,深圳市涔碧科技有限公司,4K-6K,深圳,五险一金年底双薪绩效奖金带薪年假
网站美工,国企,20-99人,2019-09-20 14:07:58,本科,艺术/设计,1-3年,阿坝州文化旅游发展有限责任公司,6K-8K,成都,五险一金绩效奖金加班补助餐补带薪年假
电商美工/平面设计,民营,20-99人,2019-09-20 14:19:03,学历不限,软件/互联网开发/系统集成,不限,新乡市恒力电源有限公司,3K-4K,新乡,五险一金绩效奖金全勤奖公司重点项目创业公司
网页美工/设计助理+双休,民营,20-99人,2019-09-20 14:03:28,中专,技工/操作工,不限,深圳市德安信息科技有限公司,4K-6K,深圳-宝安区,五险一金年底双薪绩效奖金全勤奖包住
美工设计,民营,20-99人,2019-09-20 14:23:35,中专,艺术/设计,不限,张家港市翔乐五金工具有限公司,4K-6K,张家港,五险一金包吃全勤奖员工旅游通讯补助
淘宝美工,不限,不限,2019-09-20 14:47:01,中专,软件/互联网开发/系统集成,1-3年,广州平邦贸易有限公司,4K-6K,广州,五险一金绩效奖金加班补助
五险一金 电商美工 平面设计师 艺术设计,股份制企业,100-499人,2019-09-20 14:06:39,本科,艺术/设计,不限,济南菲尔电子商务有限公司,4K-8K,济南,五险一金年底双薪包住餐补带薪年假
双休+美工设计助理/五险一金,民营,100-499人,2019-09-20 13:05:56,大专,艺术/设计,不限,吉林省晟睿信息工程有限公司,4K-6K,长春-宽城区,五险一金全勤奖项目奖金带薪年假包住
美工设计,民营,20-99人,2019-09-20 13:53:22,大专,艺术/设计,不限,合肥市惠通天下网络科技有限公司,4K-7K,合肥,朝九晚六周末双休法定假日五险节日福利
美工,民营,100-499人,2019-09-20 13:41:03,大专,艺术/设计,1年以下,南京听雪电子商务有限公司,4K-6K,南京-玄武区,绩效奖金全勤奖带薪年假员工旅游节日福利
急聘美工设计+8K奖金,民营,20-99人,2019-09-20 14:20:18,中专,软件/互联网开发/系统集成,1-3年,西安珠宫电子商务有限公司,7K-14K,西安,五险一金绩效奖金年终分红股票期权带薪年假
淘宝天猫美工,民营,20人以下,2019-09-20 14:16:05,大专,艺术/设计,1-3年,郑州强能商贸有限公司,4K-6K,郑州,创业公司全勤奖弹性工作房补
高薪招聘 淘宝美工,民营,20-99人,2019-09-20 14:26:31,大专,艺术/设计,3-5年,深圳市亿时科技有限公司,10K-15K,深圳,绩效奖金年终分红加班补助全勤奖餐补
美工,民营,20-99人,2019-09-20 13:33:03,大专,艺术/设计,1-3年,苏州珺彩千姿生物技术有限公司,4K-6K,苏州,全勤奖包住带薪年假节日福利员工旅游
美工,民营,20人以下,2019-09-20 14:16:23,学历不限,软件/互联网开发/系统集成,1-3年,长春市明一优品商贸有限公司,2K-4K,长春,包吃包住交通补助全勤奖节日福利
美工,民营,100-499人,2019-09-20 14:10:20,大专,广告/会展,1-3年,广东佰分爱卫生用品有限公司,6K-8K,佛山-顺德区,全勤奖包吃包住员工旅游节日福利
淘宝美工,民营,20-99人,2019-09-20 14:19:01,学历不限,软件/互联网开发/系统集成,不限,武汉华晨创新科技有限公司,4K-8K,武汉,加班补助全勤奖包住创业公司每年多次调薪
美工（可接收应届毕业生）,股份制企业,20-99人,2019-09-20 14:23:13,学历不限,广告/会展,不限,黑龙江北秀健康产业有限公司,2K-4K,哈尔滨,免费班车定期体检节日福利不加班包吃
淘宝美工，设计师，电商设计师（双休+五险),民营,20-99人,2019-09-20 13:43:04,大专,艺术/设计,1-3年,上海微有天网络科技有限公司,4K-6K,上海,五险一金节日福利不加班周末双休公司重点项目
亚马逊美工/跨境电商美工/淘宝美工/Amazon美工,民营,20-99人,2019-09-20 13:55:59,大专,艺术/设计,1年以下,广州奢诗生物科技有限公司,4.5K-8K,广州-白云区,不加班创业公司节日福利定期团建社保
电商美工+8K奖金股份,民营,20-99人,2019-09-20 14:08:23,中专,互联网产品/运营管理,1-3年,西安珠宫电子商务有限公司,7K-14K,西安,五险一金绩效奖金年终分红股票期权带薪年假
美工,民营,500-999人,2019-09-20 14:18:29,大专,艺术/设计,不限,佛山市格来德小家电有限公司,6K-8K,佛山,餐补绩效奖金社保创业公司
网站美工,股份制企业,20-99人,2019-09-20 13:53:09,大专,艺术/设计,不限,重整集团股份有限公司,4K-6K,天津,五险绩效奖金全勤奖交通补助周末双休
淘宝美工助理双休,民营,20-99人,2019-09-20 14:02:41,大专,房地产开发/经纪/中介,不限,深圳市慧智游戏网络有限公司,4K-5K,深圳-南山区,节日福利不加班周末双休五险一金年底双薪
淘宝美工,民营,20人以下,2019-09-20 14:25:08,中专,艺术/设计,1-3年,广州市策虎国际贸易有限公司,4K-6K,广州-天河区,包住节日福利绩效奖金
游戏美工助手 有人带,民营,20-99人,2019-09-20 14:00:40,中专,艺术/设计,不限,深圳市鑫昊企业管理有限公司,2K-4K,深圳-南山区,五险一金包住补充医疗保险每年多次调薪年底双薪
服装网页美工设计助理,民营,20人以下,2019-09-20 11:49:02,大专,艺术/设计,不限,上海黎歌企业管理咨询有限公司,2K-4K,上海,五险一金加班补助绩效奖金年终分红全勤奖
电商美工,民营,不限,2019-09-20 14:07:38,大专,艺术/设计,3-5年,成都简享电子商务有限公司,4K-6K,成都,全勤奖节日福利五险一金不加班
APP/网站美工平面设计师,民营,20-99人,2019-09-20 12:03:57,大专,软件/互联网开发/系统集成,不限,江苏润广宣网络技术有限公司,4.5K-6K,苏州,
坪山坑梓天猫美工招聘,民营,不限,2019-09-20 14:14:23,学历不限,软件/互联网开发/系统集成,3-5年,深圳力人净水设备有限公司,8K-10K,深圳-坪山新区,全勤奖带薪年假节日福利公司重点项目大牛带队
网店美工,民营,100-499人,2019-09-20 13:49:03,大专,互联网产品/运营管理,3-5年,青岛高达花边有限公司,4K-6K,青岛-城阳区,全勤奖绩效奖金年终分红餐补带薪年假
美工设计,民营,100-499人,2019-09-20 14:26:26,大专,艺术/设计,1-3年,广州制高冷冻设备有限公司,4K-6K,广州-越秀区,绩效奖金全勤奖餐补补充医疗保险节日福利
美工,民营,100-499人,2019-09-20 11:34:06,大专,艺术/设计,1-3年,青岛聚品电子商务有限公司,4K-6K,青岛-市南区,五险一金绩效奖金带薪年假定期体检员工旅游
淘宝美工,民营,20-99人,2019-09-20 14:10:11,大专,艺术/设计,1-3年,广州赛邦服饰有限公司,6K-10K,广州,五险一金绩效奖金年终分红带薪年假弹性工作
淘宝美工/天猫美工/网店美工/平面设计,民营,20-99人,2019-09-20 14:29:49,大专,艺术/设计,1-3年,烟台三生生物科技有限公司,4K-6K,烟台-开发区,五险一金餐补节日福利员工旅游绩效奖金
美工/图文编辑,民营,20-99人,2019-09-20 14:16:41,学历不限,艺术/设计,1-3年,河南美酒堂贸易有限公司,4K-6K,郑州,包吃五险一金年底双薪节日福利带薪年假
美工助理,民营,100-499人,2019-09-20 14:54:30,学历不限,软件/互联网开发/系统集成,不限,广州丰而逸贸易有限公司,2K-4K,广州,五险一金包吃包住
电商美工,民营,100-499人,2019-09-20 11:53:32,大专,软件/互联网开发/系统集成,1-3年,石家庄晨光办公用品有限公司,4K-6K,石家庄-长安区,餐补带薪年假定期团建节日福利绩效奖金
美工设计,民营,20-99人,2019-09-20 12:52:33,本科,艺术/设计,不限,江苏南瓜藤出国留学咨询有限公司,4K-6K,南京,五险一金绩效奖金加班补助弹性工作
美工/网页制作 平面设计/UI设计,民营,500-999人,2019-09-20 12:06:28,学历不限,软件/互联网开发/系统集成,1年以下,河南亚菲品牌策划有限公司,4K-6K,郑州,
美工,民营,20-99人,2019-09-20 13:29:50,大专,采购/贸易,不限,义乌市迈元电子商务有限公司,3K-5K,金华-义乌市,绩效奖金员工旅游节日福利包住房补
天猫美工,民营,100-499人,2019-09-20 14:34:34,大专,软件/互联网开发/系统集成,3-5年,南京华冠体育用品有限公司,4K-8K,南京,全勤奖五险一金年底双薪加班补助
外贸美工/平面设计/网店美工,民营,20-99人,2019-09-20 12:27:11,大专,软件/互联网开发/系统集成,1-3年,深圳天卓国际贸易有限公司,4.5K-6K,深圳,五险一金年底双薪弹性工作节日福利年终分红
淘宝京东美工,不限,不限,2019-09-20 14:22:42,学历不限,客服/售前/售后技术支持,1-3年,郑州市天源医药科技有限公司,4K-8K,郑州,每年多次调薪绩效奖金加班补助全勤奖节日福利
淘宝美工,民营,20-99人,2019-09-20 14:10:18,大专,艺术/设计,1年以下,广州纳声乐器有限公司,4K-6K,广州-白云区,绩效奖金不加班全勤奖包吃包住
淘宝美工,民营,20人以下,2019-09-20 14:12:18,大专,艺术/设计,1-3年,河南省风声水起贸易有限公司,6K-8K,郑州-金水区,绩效奖金加班补助交通补助包吃节日福利
平面设计师/淘宝美工,其它,20人以下,2019-09-20 14:13:20,大专,艺术/设计,不限,苏州家尤美家居用品有限公司,4K-6K,郑州-高新区,餐补带薪年假绩效奖金
天猫淘宝美工平面设计,民营,20人以下,2019-09-20 13:05:58,大专,软件/互联网开发/系统集成,不限,镜湖区阿曼达服饰店,4K-6K,南京-江宁区,年底双薪节日福利不加班带薪年假
急招初级淘宝美工设计师/双休,民营,100-499人,2019-09-20 14:02:19,大专,软件/互联网开发/系统集成,不限,广州青翼技术服务有限公司,4K-6K,南宁-青秀区,五险一金年底双薪绩效奖金定期体检包住
电商美工设计,民营,20-99人,2019-09-20 14:01:12,学历不限,艺术/设计,1-3年,广州市靓鑫精细化工有限公司,4.5K-8K,广州,包吃包住不加班无试用期定期团建
美工设计,股份制企业,20人以下,2019-09-20 14:06:39,大专,艺术/设计,1-3年,杭州爱橙里网络科技有限公司,4K-6K,广州-越秀区,住房补贴五险一金年底双薪股票期权员工旅游
淘宝美工,民营,20-99人,2019-09-20 14:26:31,大专,软件/互联网开发/系统集成,1-3年,上海载想商贸有限公司,8K-12K,上海,绩效奖金员工旅游年底双薪
天猫京东美工/平面设计,其它,20-99人,2019-09-20 11:44:34,大专,艺术/设计,1-3年,成都莱络商贸有限公司,3K-4K,成都,五险一金绩效奖金加班补助全勤奖带薪年假
网页美工设计实习生,股份制企业,100-499人,2019-09-20 12:12:02,学历不限,软件/互联网开发/系统集成,不限,郑州锦航信息技术有限公司,4K-6K,郑州,节日福利不加班周末双休五险一金包吃
美工实习生,民营,100-499人,2019-09-20 14:54:32,学历不限,软件/互联网开发/系统集成,不限,广州丰而逸贸易有限公司,4K-6K,广州,五险一金包吃包住年底双薪带薪年假
美工,民营,100-499人,2019-09-20 14:17:37,大专,互联网产品/运营管理,1-3年,黑龙江礼纳饮品有限公司,2K-4K,哈尔滨,
平面设计美工美术,民营,20-99人,2019-09-20 14:38:39,中专,软件/互联网开发/系统集成,不限,广州广移广告传媒有限公司,4.5K-6.5K,广州-海珠区,
美工/平面设计（实习生/应届生）,民营,20-99人,2019-09-20 14:01:21,学历不限,艺术/设计,不限,广州车上宝电子科技有限公司,3K-6K,广州-白云区,住房补贴绩效奖金全勤奖带薪年假节日福利
平面设计/美工,民营,20-99人,2019-09-20 13:32:04,学历不限,艺术/设计,不限,南京派瑞达斯气膜制品有限公司,4K-8K,南京,五险一金绩效奖金加班补助包吃弹性工作
电商美工,民营,20-99人,2019-09-20 14:06:24,大专,艺术/设计,3-5年,广州素沛日用品有限公司,6K-8K,广州,五险一金绩效奖金带薪年假员工旅游定期团建
网络美工设计,民营,100-499人,2019-09-20 14:43:35,大专,艺术/设计,1-3年,江苏红金顶织造有限公司,4K-6K,南通,
电商美工设计,民营,20-99人,2019-09-20 14:51:55,大专,艺术/设计,1-3年,长沙弘多电子商务有限公司,6K-12K,长沙,绩效奖金全勤奖包住弹性工作节日福利
美工,民营,20-99人,2019-09-20 14:43:36,学历不限,软件/互联网开发/系统集成,不限,深圳市爱美赞电子商务有限公司,6K-8K,杭州-余杭区,五险一金全勤奖包住交通补助房补
淘宝美工，网店设计助理（双休+五险）,民营,20-99人,2019-09-20 13:19:02,大专,艺术/设计,1-3年,上海微有天网络科技有限公司,4K-6K,上海,五险一金节日福利不加班周末双休公司重点项目
美工设计,民营,20人以下,2019-09-20 14:14:16,本科,艺术/设计,1-3年,福州斯可儿贸易有限公司,4K-6K,福州,全勤奖餐补通讯补助员工旅游节日福利
5K美工助理双休住宿可实习,民营,100-499人,2019-09-20 12:33:02,中专,互联网产品/运营管理,不限,上海进麦网络科技有限公司,4K-6K,上海,五险一金年底双薪绩效奖金年终分红加班补助
有经验电商美工+视频剪辑 不加班 5K+,民营,100-499人,2019-09-20 13:35:06,大专,艺术/设计,1-3年,河南康满馨实业有限公司,6K-8K,郑州,五险一金全勤奖绩效奖金弹性工作不加班
美工设计,民营,100-499人,2019-09-20 14:12:32,大专,艺术/设计,1-3年,西安绿点信息科技有限公司,4.5K-6.5K,乌鲁木齐-水磨沟区,五险一金带薪年假周末双休定期团建
美工设计,民营,20-99人,2019-09-20 14:08:30,大专,软件/互联网开发/系统集成,1-3年,广州多普森汽车配件有限公司,4K-6K,广州,年终分红全勤奖包吃带薪年假节日福利
美工,民营,20人以下,2019-09-20 14:37:03,学历不限,艺术/设计,1-3年,广州市亚芝蔻化妆品有限公司,3K-4K,广州,节日福利
诚聘电商美工/淘宝美工/视觉美工,民营,20-99人,2019-09-20 12:03:38,学历不限,软件/互联网开发/系统集成,1-3年,河南翱北实业有限公司,5K-9K,郑州-管城区,不加班每年多次调薪节日福利带薪年假
电商美工,民营,20-99人,2019-09-20 13:53:36,大专,艺术/设计,1-3年,上海长睿智能科技有限公司,8K-12K,上海-闵行区,五险一金带薪年假节日福利试用期全额
新公司+美工助理/包食宿,民营,100-499人,2019-09-20 12:18:01,学历不限,艺术/设计,不限,郑州轩倍信息技术有限公司,4K-6K,郑州,五险一金绩效奖金包吃包住交通补助
美工设计,民营,20-99人,2019-09-20 14:09:24,大专,软件/互联网开发/系统集成,3-5年,河南快易易物企业管理咨询有限公司,4K-6K,郑州,五险一金弹性工作定期体检节日福利年终分红
天猫美工设计,民营,20-99人,2019-09-20 11:38:14,学历不限,软件/互联网开发/系统集成,1-3年,无锡市妍林商贸有限公司,4K-6K,无锡-锡山区,五险一金绩效奖金全勤奖包吃
淘宝美工/平面设计,民营,20人以下,2019-09-20 14:27:28,学历不限,艺术/设计,1-3年,上海倍唯实业发展有限公司,6K-8K,上海-徐汇区,全勤奖五险一金
美工 双休,其它,20-99人,2019-09-20 12:36:01,大专,艺术/设计,1-3年,福州锄头科技有限公司,5K-8K,福州,餐补房补交通补助健身俱乐部周末双休
美工设计,民营,20-99人,2019-09-20 14:09:24,大专,软件/互联网开发/系统集成,3-5年,河南快易易物企业管理咨询有限公司,4K-6K,郑州,五险一金弹性工作定期体检节日福利年终分红
天猫美工设计,民营,20-99人,2019-09-20 11:38:14,学历不限,软件/互联网开发/系统集成,1-3年,无锡市妍林商贸有限公司,4K-6K,无锡-锡山区,五险一金绩效奖金全勤奖包吃
淘宝美工/平面设计,民营,20人以下,2019-09-20 14:27:28,学历不限,艺术/设计,1-3年,上海倍唯实业发展有限公司,6K-8K,上海-徐汇区,全勤奖五险一金
美工,民营,100-499人,2019-09-20 14:26:10,大专,艺术/设计,1-3年,钻石星(广州)家居饰品有限公司,6K-8K,广州-荔湾区,五险一金绩效奖金年终分红全勤奖带薪年假
美工 双休,其它,20-99人,2019-09-20 12:36:01,大专,艺术/设计,1-3年,福州锄头科技有限公司,5K-8K,福州,餐补房补交通补助健身俱乐部周末双休
淘宝美工设计,民营,100-499人,2019-09-20 14:25:08,大专,艺术/设计,1-3年,青岛壹壹品牌营销策划有限公司,4K-6K,青岛-市北区（新行政区）,五险一金年底双薪全勤奖餐补带薪年假
美工设计师,民营,20-99人,2019-09-20 12:27:28,中专,艺术/设计,1-3年,深圳天卓国际贸易有限公司,4K-8K,深圳,五险一金全勤奖带薪年假弹性工作节日福利
美工,合资,20-99人,2019-09-20 14:03:06,大专,艺术/设计,1-3年,沈阳中腾新能源科技有限公司,4K-6K,沈阳,五险一金绩效奖金加班补助餐补通讯补助
美工,民营,20-99人,2019-09-20 11:49:40,学历不限,艺术/设计,1-3年,广州市瑞尔服饰有限公司,4K-8K,广州,五险年底双薪全勤奖员工旅游节日福利
平面美工设计双休,民营,20-99人,2019-09-20 10:47:47,大专,软件/互联网开发/系统集成,不限,深圳市慧智游戏网络有限公司,4K-5K,深圳-南山区,节日福利不加班周末双休五险一金年底双薪
电商美工,股份制企业,20-99人,2019-09-20 11:35:04,中专,软件/互联网开发/系统集成,不限,即魅(上海)化妆品有限公司,6K-8K,上海,创业公司绩效奖金年终分红股票期权
美工,民营,20-99人,2019-09-20 14:17:32,大专,艺术/设计,不限,天津百诚信息技术有限公司,4K-6K,天津,五险一金通讯补助餐补交通补助带薪年假
美工（5.5k~6.5K+里地铁口五分钟）,民营,20人以下,2019-09-20 14:45:02,中专,艺术/设计,1-3年,深圳市宇洲科技有限公司,5K-6.5K,深圳,五险一金带薪年假员工旅游节日福利
淘宝美工/包吃住,民营,不限,2019-09-20 11:40:02,中专,艺术/设计,不限,广州青迈信息技术有限公司,4K-6K,深圳-龙岗区,五险一金年底双薪绩效奖金年终分红全勤奖
亚马逊电商美工摄影,民营,20人以下,2019-09-20 10:09:57,大专,艺术/设计,1-3年,深圳市乐天美科技有限公司,6K-8K,深圳-龙岗区,五险一金每年多次调薪绩效奖金年终分红年底双薪
淘宝美工,民营,20-99人,2019-09-20 14:12:11,大专,艺术/设计,1-3年,河北帝智电力器材有限公司,2.6K-3K,石家庄,全勤奖试用期全额节日福利
淘宝美工助理包住,民营,20-99人,2019-09-20 14:11:02,中技,艺术/设计,不限,宁波云硕网络科技有限公司,2K-4K,宁波,五险一金年底双薪绩效奖金包住包吃
天猫美工,民营,20-99人,2019-09-20 14:04:20,大专,软件/互联网开发/系统集成,不限,四川时代安盛出版物连锁发行有限责任公司,3K-4.5K,成都,绩效奖金带薪年假全勤奖
产品美工,民营,20-99人,2019-09-20 12:02:01,大专,艺术/设计,不限,广州市美默通电子科技有限公司,4K-8K,广州-萝岗区,带薪年假办理社保节日福利弹性工作
淘宝美工设计师,民营,100-499人,2019-09-20 10:12:26,大专,艺术/设计,1-3年,广州市美铿摄影器材有限公司,4.5K-6.5K,广州,五险一金绩效奖金带薪年假员工旅游节日福利
天猫美工，高级美工,民营,20-99人,2019-09-20 13:40:04,大专,艺术/设计,3-5年,佛山市德家家具有限公司,5K-10K,佛山-顺德区,包住包吃
淘宝美工作图,民营,20人以下,2019-09-20 13:38:04,大专,艺术/设计,1-3年,山西亨运远盈商贸有限公司,3K-4K,太原,包吃员工旅游公司重点项目免费停车工作居住证
资深美工,民营,100-499人,2019-09-20 11:34:06,大专,艺术/设计,3-5年,青岛聚品电子商务有限公司,6K-8K,青岛-市南区,五险一金绩效奖金带薪年假定期体检员工旅游
美工设计,民营,20人以下,2019-09-20 14:26:10,大专,艺术/设计,1-3年,浙江伽恩健信息科技有限公司,4K-8K,杭州-江干区,加班补助餐补全勤奖绩效奖金创业公司
网店美工 摄影美工 美工设计,民营,20-99人,2019-09-20 12:01:25,大专,艺术/设计,1-3年,广州市迅淘国际贸易有限责任公司,5K-6K,广州-天河区,法定假期放假带薪年假生日会下午茶节日福利大小周
美工,民营,20-99人,2019-09-20 13:36:06,大专,软件/互联网开发/系统集成,1-3年,天乙时空文化交流中心有限公司,5K-10K,深圳,五险一金年底双薪全勤奖交通补助房补
淘宝美工,其它,20人以下,2019-09-20 11:29:46,中专,互联网产品/运营管理,1-3年,成都上驰科技有限公司,3K-5K,成都,绩效奖金全勤奖交通补助餐补带薪年假
高新区诚聘淘宝美工,民营,100-499人,2019-09-20 14:43:02,大专,艺术/设计,1-3年,河北鑫润纸业有限公司,4K-6K,保定,绩效奖金员工旅游餐补弹性工作五险一金
淘宝美工 半年以上经验 4000+,民营,20-99人,2019-09-20 14:14:21,大专,艺术/设计,不限,福州莫凡电子配件有限公司,4K-8K,福州-仓山区,五险一金年底双薪补充医疗保险定期体检员工旅游
电商设计师/淘宝美工/电商平面设计师,民营,20-99人,2019-09-20 11:04:02,大专,艺术/设计,1-3年,江苏润广宣网络技术有限公司,4K-6K,无锡,五险一金14薪周末双休每年多次调薪定期团建
淘宝天猫美工/摄影,民营,20-99人,2019-09-20 14:16:03,学历不限,软件/互联网开发/系统集成,1-3年,石家庄润尼贸易有限公司,4K-6K,石家庄,定期体检员工旅游定期团建节日福利五险一金
全职坐班美工 ,民营,20-99人,2019-09-20 13:29:28,大专,艺术/设计,1-3年,烟台嬉燕商贸有限公司,4K-5K,烟台,
网页美工/设计+双休,民营,20-99人,2019-09-20 10:47:47,中专,房地产开发/经纪/中介,不限,深圳市慧智游戏网络有限公司,2K-4K,深圳,节日福利周末双休五险一金年底双薪加班补助
淘宝亚马逊美工/电商美工,民营,20-99人,2019-09-20 11:32:55,大专,艺术/设计,3-5年,深圳市摩拜数码科技有限公司,6K-10K,深圳,加班补助全勤奖包吃五险一金年底双薪
美工/文案策划/网站运营,民营,100-499人,2019-09-20 14:34:49,中专,艺术/设计,1-3年,深圳市铭优光源照明集团有限公司,4K-6K,深圳,五险一金包住绩效奖金员工旅游定期团建
