职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
电子/电器设备工程师,民营,20-99人,2019-09-20 10:05:02,大专,电子/电器/半导体/仪器仪表,不限,上海至信信息科技有限公司,6K-8K,杭州,节日福利住房补贴五险一金年底双薪带薪年假
电子类芯片咨询工程师,民营,20-99人,2019-09-20 12:07:01,大专,销售业务,不限,深圳市航芯微电子有限公司,6K-8K,北京,周末双休五险一金年终分红节日福利不加班
测试主管/电子烟主管/测试工程师,民营,100-499人,2019-09-20 10:36:56,大专,电子/电器/半导体/仪器仪表,5-10年,深圳尊一品科技有限公司,10K-15K,深圳,员工旅游节日福利带团队不加班五险一金
电子元器件销售工程师,民营,20人以下,2019-09-20 09:05:03,学历不限,销售业务,不限,深圳三极泰科技有限公司,8K-10K,深圳-龙华新区,五险一金绩效奖金股票期权交通补助通讯补助
汽车电子类设计工程师,外商独资,100-499人,2019-09-20 10:11:05,本科,汽车制造,5-10年,全兴工业研发(廊坊)有限公司,8K-10K,廊坊,五险一金年底双薪加班补助全勤奖交通补助
电子研发工程师,民营,20人以下,2019-09-20 09:40:02,本科,电子/电器/半导体/仪器仪表,3-5年,吉林瑞电科技有限公司,4K-6K,长春-高新开发区,五险一金交通补助餐补免费班车
电子研发工程师,上市公司,20-99人,2019-09-20 09:04:22,本科,硬件开发,3-5年,瑞思迈（北京）医疗器械有限公司,10K-15K,北京,五险一金年底双薪加班补助带薪年假补充医疗保险
车载电力电子硬件工程师1,外商独资,100-499人,2019-09-20 09:18:18,学历不限,其他,不限,Antal International,15K-20K,深圳,
高级电子电气工程师,其它,20-99人,2019-09-20 10:07:32,本科,电子/电器/半导体/仪器仪表,3-5年,常熟凯玺电子电气有限公司,20K-40K,常熟,五险一金交通补助节日福利定期体检加班补助
电子研发工程师,股份制企业,20-99人,2019-09-20 09:07:56,本科,电子/电器/半导体/仪器仪表,3-5年,宁波动之力智能科技有限公司,6K-10K,宁波,绩效奖金年终分红加班补助全勤奖餐补
电子FAE工程师,民营,20-99人,2019-09-20 10:09:14,大专,客服/售前/售后技术支持,1-3年,深圳市华诚科技有限公司,7K-10K,深圳-福田区,五险一金定期体检节日福利绩效奖金加班补助
电子战算法工程师,民营,20-99人,2019-09-20 09:08:27,本科,软件/互联网开发/系统集成,1-3年,北京源仪迅驰科技有限公司,18K-36K,北京-海淀区,五险一金通讯补助带薪年假定期体检节日福利
电子研发工程师（医疗设备）,民营,20-99人,2019-09-20 09:02:35,本科,电子/电器/半导体/仪器仪表,3-5年,天津市赛盟医疗科技有限公司,6K-8K,天津-南开区,五险一金绩效奖金周末双休不加班
电子光学工程师,合资,20-99人,2019-09-20 10:00:00,本科,实习生/培训生/储备干部,无经验,聚束科技(北京)有限公司,6K-8K,北京,五险一金全勤奖餐补带薪年假补充医疗保险
电子设备工程师,民营,20-99人,2019-09-20 10:55:18,大专,电子/电器/半导体/仪器仪表,不限,上海至信信息科技有限公司,6K-8K,石家庄,五险一金年底双薪绩效奖金全勤奖交通补助
电子控制工程师,民营,500-999人,2019-09-20 11:41:12,大专,电子/电器/半导体/仪器仪表,1-3年,山东富路勇士汽车有限公司,10K-15K,德州,绩效奖金包吃包住交通补助餐补
车载电力电子硬件工程师1,外商独资,100-499人,2019-09-20 09:18:18,学历不限,其他,不限,Antal International,15K-20K,北京,
电子硬件工程师,民营,500-999人,2019-09-20 10:03:37,大专,硬件开发,5-10年,深圳市爱康生物科技有限公司,10K-20K,深圳,五险一金绩效奖金全勤奖包吃带薪年假
电子/电器设备工程师,民营,20-99人,2019-09-20 10:41:21,大专,电子/电器/半导体/仪器仪表,不限,上海至信信息科技有限公司,6K-8K,上海-黄浦区,五险一金年底双薪全勤奖房补餐补
车载电力电子控制软件工程师,外商独资,100-499人,2019-09-20 09:17:46,学历不限,其他,不限,Antal International,20K-30K,深圳,
电子工艺工程师,民营,20-99人,2019-09-20 11:08:03,大专,电子/电器/半导体/仪器仪表,不限,上海至信信息科技有限公司,6K-8K,深圳,五险一金年底双薪交通补助通讯补助带薪年假
电子元器件销售工程师,合资,20-99人,2019-09-20 09:43:04,学历不限,销售业务,1-3年,上海庆翌电子有限公司,15K-20K,上海-闵行区,五险一金绩效奖金全勤奖餐补带薪年假
半导体销售工程师/电子元器件销售,民营,20-99人,2019-09-20 10:05:29,大专,销售业务,1年以下,深圳市宏博通电子有限公司,4K-6K,深圳-福田区,员工旅游全勤奖节日福利绩效奖金年底双薪
电子（硬件）工程师,民营,20-99人,2019-09-20 10:08:02,大专,硬件开发,3-5年,广州三目电子有限公司,10K-20K,广州,节日福利周末双休包住包吃全勤奖
电子元器件销售工程师,民营,20人以下,2019-09-20 09:06:37,大专,销售业务,3-5年,深圳市普天和科技有限公司,8K-10K,深圳,五险一金绩效奖金带薪年假定期体检交通补助
电子设备维修工程师,民营,20-99人,2019-09-20 11:08:03,大专,电子/电器/半导体/仪器仪表,不限,上海至信信息科技有限公司,6K-8K,深圳,五险一金年底双薪交通补助通讯补助带薪年假
