职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
UI设计师,民营,20-99人,2019-09-17 15:09:41,大专,软件/互联网开发/系统集成,3-5年,郑州万动力计算机科技有限公司,4K-6K,郑州-二七区,全勤奖不加班绩效奖金节日福利每年多次调薪
UI设计师助理/双休,民营,100-499人,2019-09-19 14:02:53,中专,行政/后勤/文秘,不限,广州青翼技术服务有限公司,3K-5K,深圳-光明新区,五险一金年底双薪绩效奖金全勤奖带薪年假
产品级ui设计师定岗实习生,股份制企业,500-999人,2019-09-20 11:04:55,大专,软件/互联网开发/系统集成,无经验,深圳市克乐科技有限公司,4K-8K,东莞,14薪五险一金全勤奖餐补房补
UI设计师（助理）+五险双休,民营,100-499人,2019-09-20 09:22:04,大专,软件/互联网开发/系统集成,不限,江苏耀东文化传媒有限公司,4K-6K,无锡,五险一金年底双薪全勤奖带薪年假不加班
ui设计师助理双休年假,股份制企业,100-499人,2019-09-20 10:58:03,大专,旅游/度假/出入境服务,无经验,深圳前海百川投资管理咨询有限公司,4K-8K,西安,14薪五险一金全勤奖餐补房补
初级ui设计师助理/五险一金/双休,股份制企业,500-999人,2019-09-20 11:08:55,大专,软件/互联网开发/系统集成,无经验,深圳市深为软件技术有限公司,4K-8K,东莞,14薪五险一金全勤奖餐补房补
软件ui设计师（先实习转正式）,股份制企业,500-999人,2019-09-20 11:08:42,大专,软件/互联网开发/系统集成,无经验,深圳市深为软件技术有限公司,4K-8K,东莞,14薪五险一金全勤奖餐补房补
ui设计师,民营,500-999人,2019-09-19 14:30:58,本科,软件/互联网开发/系统集成,1-3年,深圳市博悦科创科技有限公司,10K-14K,深圳,五险一金定期体检员工旅游年终奖金
【双休五险】UI设计师助理,民营,100-499人,2019-09-19 18:37:51,大专,软件/互联网开发/系统集成,无经验,郑州聚力软件科技有限公司,4K-6K,郑州-金水区,周末双休五险一金全勤奖带薪年假弹性工作
ui设计师,民营,1000-9999人,2019-09-20 09:24:58,本科,软件/互联网开发/系统集成,3-5年,上海易宝软件有限公司深圳分公司,12K-18K,深圳,五险一金带薪年假节日福利
UI设计师,民营,20-99人,2019-09-20 13:29:46,大专,软件/互联网开发/系统集成,不限,苏州软世通信息技术有限公司,6K-8K,苏州,五险一金绩效奖金补充医疗保险员工旅游节日福利
ui设计师,民营,1000-9999人,2019-09-20 09:24:58,本科,软件/互联网开发/系统集成,3-5年,上海易宝软件有限公司深圳分公司,12K-18K,深圳-龙岗区,五险一金带薪年假节日福利
（华为业务线准员工）用户界面（UI）设计师/助理,上市公司,100-499人,2019-09-20 08:49:18,大专,软件/互联网开发/系统集成,无经验,大连中科云信息技术有限公司,4K-6K,大连-沙河口区,五险一金补充医疗保险定期体检绩效奖金交通补助
UI设计师+带薪年假,民营,100-499人,2019-09-19 14:02:58,中专,软件/互联网开发/系统集成,不限,广州青翼技术服务有限公司,4K-6K,深圳-龙岗区,五险一金年底双薪绩效奖金全勤奖带薪年假
UI设计师助理/双休/食宿补贴,民营,不限,2019-09-19 14:08:32,中专,客服/售前/售后技术支持,不限,广州青迈信息技术有限公司,4K-6K,深圳-坪山新区,五险一金年底双薪绩效奖金年终分红全勤奖
诚聘视觉设计/产品设计/UI设计师（应届生优先）,上市公司,100-499人,2019-09-20 08:49:31,大专,软件/互联网开发/系统集成,无经验,大连中科云信息技术有限公司,4K-6K,大连-沙河口区,五险一金补充医疗保险定期体检绩效奖金交通补助
初级UI设计师（可实习）,民营,20-99人,2019-09-20 09:30:37,大专,软件/互联网开发/系统集成,不限,无锡辰达网络科技有限公司,4K-6K,无锡,五险一金全勤奖通讯补助年底双薪绩效奖金
