职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
高级php开发工程师,民营,20-99人,2019-09-20 12:01:02,本科,软件/互联网开发/系统集成,3-5年,上海牙典软件科技有限公司,10K-15K,上海,五险一金股票期权带薪年假弹性工作节日福利
PHP/.net/java/web前端软件开发工程师,民营,20-99人,2019-09-20 09:10:54,大专,软件/互联网开发/系统集成,不限,江苏润广宣网络技术有限公司,4K-6K,苏州,五险一金年底双薪加班补助带薪年假交通补助
Php开发工程师（中级）,民营,100-499人,2019-09-20 09:21:21,本科,软件/互联网开发/系统集成,1-3年,河南金盾信安检测评估中心有限公司,4K-6K,郑州-郑东新区 ,五险一金交通补助餐补通讯补助节日福利
php工程师,民营,20-99人,2019-09-20 09:49:46,本科,软件/互联网开发/系统集成,1-3年,上海盟鼎网络科技有限公司,6.5K-12K,上海-黄浦区,五险一金年底双薪绩效奖金
php开发工程师,民营,20-99人,2019-09-20 14:38:03,大专,软件/互联网开发/系统集成,1-3年,郑州承志信息技术有限公司,4K-6K,郑州,包住年底双薪节日福利单双轮休国家节假日
php开发实习生,民营,不限,2019-09-20 09:19:30,中专,软件/互联网开发/系统集成,不限,广州北珠联科技有限公司,6K-8K,广州,五险一金绩效奖金包吃带薪年假全勤奖
PHP高级开发工程师,民营,100-499人,2019-09-20 09:02:08,本科,软件/互联网开发/系统集成,1-3年,武汉市魅绅科技有限公司,8K-12K,武汉,五险一金绩效奖金带薪年假定期体检员工旅游
php程序员,民营,20-99人,2019-09-20 08:36:55,本科,软件/互联网开发/系统集成,1-3年,郑州远洋电子科技有限公司,5K-8K,郑州,五险一金年底双薪绩效奖金餐补房补
PHP开发工程师,民营,20-99人,2019-09-20 14:01:19,大专,软件/互联网开发/系统集成,3-5年,吉林省智慧社区管理服务有限公司,4K-7K,长春,全勤奖五险一金绩效奖金餐补
php开发,民营,20-99人,2019-09-20 10:08:22,学历不限,软件/互联网开发/系统集成,不限,山西壹呼百盈信息科技有限公司,2K-4K,太原-小店区,年终分红全勤奖员工旅游五险一金周末双休
招PHP软件开发人员,民营,20-99人,2019-09-20 10:53:19,大专,软件/互联网开发/系统集成,1-3年,烟台慧创软件科技有限公司,4K-6K,烟台-莱山区,节日福利周末双休五险一金全勤奖带薪年假
php开发工程师,民营,20-99人,2019-09-20 14:12:17,本科,软件/互联网开发/系统集成,3-5年,烟台光子信息科技有限公司,8K-15K,烟台,每年多次调薪五险一金年底双薪加班补助餐补
PHP开发工程师 可实习 双休,上市公司,10000人以上,2019-09-20 10:00:50,大专,软件/互联网开发/系统集成,不限,哈尔滨骈臻商贸有限公司,3K-5K,哈尔滨-南岗区,五险一金绩效奖金交通补助节日福利包住
PHP后台开发工程师,民营,20-99人,2019-09-20 09:29:19,本科,软件/互联网开发/系统集成,3-5年,太原畅诺教育科技有限公司,4K-6K,太原,周末双休年底双薪绩效奖金带薪年假节日福利
php工程师,民营,20-99人,2019-09-20 09:54:07,大专,软件/互联网开发/系统集成,3-5年,福州墨家互娱网络科技有限公司,8K-15K,福州,周末双休五险一金弹性工作年终分红定期团建
PHP工程师,民营,100-499人,2019-09-20 09:41:50,中技,软件/互联网开发/系统集成,5-10年,山东变福侠网络科技集团有限公司,10K-15K,济南,全勤奖绩效奖金年终分红股票期权通讯补助
php程序员,民营,100-499人,2019-09-20 10:02:41,学历不限,软件/互联网开发/系统集成,不限,北京政讯通资讯中心,4K-6K,北京,五险一金节日福利员工旅游每年多次调薪定期团建
PHP工程师【有偿加班+定期团建】,民营,20-99人,2019-09-20 09:26:35,大专,软件/互联网开发/系统集成,3-5年,山东森普信息技术有限公司,8K-10K,济南-高新区,员工旅游节日福利加班补助绩效奖金带薪年假
PHP开发工程师,民营,20-99人,2019-09-20 14:23:39,学历不限,软件/互联网开发/系统集成,3-5年,中烜科技(深圳)有限公司,10K-15K,深圳,五险一金弹性工作员工旅游定期团建
php开发工程师,民营,20-99人,2019-09-20 13:15:01,中专,软件/互联网开发/系统集成,1-3年,山东德网互联科技有限公司,6K-8K,济南,五险一金绩效奖金交通补助通讯补助带薪年假
php开发工程师,民营,100-499人,2019-09-20 10:24:00,大专,软件/互联网开发/系统集成,不限,深圳市安鑫宝科技发展有限公司,10K-15K,深圳,周末双休年底双薪全勤奖
初级php工程师,民营,100-499人,2019-09-20 09:37:49,大专,软件/互联网开发/系统集成,不限,沈阳辉浩科技有限公司,3.5K-5.5K,沈阳,五险一金绩效奖金交通补助通讯补助节日福利
中级PHP工程师,民营,20人以下,2019-09-20 10:21:53,本科,软件/互联网开发/系统集成,3-5年,西安土星网络科技有限公司,8K-12K,西安,创业公司
高新急聘PHP（五险一金+13薪）,民营,20-99人,2019-09-20 09:46:54,大专,软件/互联网开发/系统集成,1-3年,福建省中金天合网络科技有限公司,6K-8K,福州,周末双休五险一金年底双薪节日福利弹性工作
